,Date,Name,Place,URL
1553,mer. 29.05.2013,"Gempenlauf, Dornach",Dornach,http://services.datasport.com/2013/lauf/gempen
1554,mer. 29.05.2013,Tour du Pays de Vaud printanier #1 Moudon,Nyon,http://services.datasport.com/2013/lauf/tdpv-printanier/etape1
1555,dim. 26.05.2013,Winterthur Marathon,Winterthur,http://services.datasport.com/2013/lauf/winterthur
1556,dim. 26.05.2013,"Dreiländer-Lauf, Basel",Basel,http://services.datasport.com/2013/lauf/dreilaender
1557,dim. 26.05.2013,"Blüemlisalp-Lauf, Reichenbach",Reichenbach im Kandertal,http://services.datasport.com/2013/lauf/bluemlisalp
1558,sam. 25.05.2013,Lenzburger Lauf,Lenzburg,http://services.datasport.com/2013/lauf/lburger
1559,ven. 24.05.2013,Faido Running Night,Faido,http://services.datasport.com/2013/lauf/faido
1560,mer. 22.05.2013,BCN Tour #5 Colombier,Couvet,http://services.datasport.com/2013/lauf/tdcn/etape5
1561,mer. 22.05.2013,GO-IN 6 Weeks #6 Dagmersellen,Dagmersellen,http://services.datasport.com/2013/lauf/6weeks/etappe6
1562,sam. 18.05.2013,Pfingstlauf Wohlen AG,Wohlen AG,http://services.datasport.com/2013/lauf/wohlen
1563,mer. 15.05.2013,BCN Tour #4 Fleurier,La Chaux-de-Fonds,http://services.datasport.com/2013/lauf/tdcn/etape4
1564,mer. 15.05.2013,"Défi du vignoble, Cully",Cully,http://services.datasport.com/2013/lauf/defivignoble
1565,mer. 15.05.2013,GO-IN 6 Weeks #5 Inwil,Beinwil am See,http://services.datasport.com/2013/lauf/6weeks/etappe5
1566,sam. 11.05.2013,"Sempacherseelauf, Sursee",Sursee,http://services.datasport.com/2013/lauf/sempacherseelauf
1567,jeu. 09.05.2013,"Flughafenlauf, Kloten",Kloten,http://services.datasport.com/2013/zkb/flughafen
1568,mer. 08.05.2013,BCN Tour #3 Dombresson,Les Ponts-de-Martel,http://services.datasport.com/2013/lauf/tdcn/etape3
1569,mer. 08.05.2013,GO-IN 6 Weeks #4 Ohmstal,Pfaffnau,http://services.datasport.com/2013/lauf/6weeks/etappe4
1570,mer. 08.05.2013,Tour du Chablais #6 Monthey,Aigle,http://services.datasport.com/2013/lauf/TourDuChablais/etappe6
1571,sam. 04.05.2013,"Chäsitzerlouf, Kehrsatz",Kehrsatz,http://services.datasport.com/2013/lauf/kehrsatz
1572,sam. 04.05.2013,"Urdorfer Waldlauf (KnoliCup), Urdorf",Urdorf,http://services.datasport.com/2013/lauf/knoli-urdorf
1573,sam. 04.05.2013,"La Barjot Run, Bière",Bière,http://services.datasport.com/2013/lauf/barjotrun
1574,mer. 01.05.2013,BCN Tour #2 La Chaux-de-Fonds,Chézard-St-Martin,http://services.datasport.com/2013/lauf/tdcn/etape2
1575,mer. 01.05.2013,"Sihltaler Frühlingslauf, Gattikon",Gattikon,http://services.datasport.com/2013/lauf/sihltaler
1576,mer. 01.05.2013,Tour du Chablais #5 Morgins,Roche VD,http://services.datasport.com/2013/lauf/TourDuChablais/etappe5
1577,mer. 01.05.2013,GO-IN 6 Weeks #3 Weggis,Wolhusen,http://services.datasport.com/2013/lauf/6weeks/etappe3
1578,dim. 30.06.2013,"Aletsch-Halbmarathon, Bettmeralp",Bettmeralp,http://services.datasport.com/2013/lauf/gletscherlauf
1579,sam. 29.06.2013,Hellebardenlauf Sempach,Sempach Stadt,http://services.datasport.com/2013/lauf/sempach
1580,sam. 29.06.2013,"Graubünden Marathon/Walking, Lenzerheide",Lenzerheide/Lai,http://services.datasport.com/2013/lauf/grmarathon
1581,ven. 28.06.2013,"Derendinger Abendlauf, Derendingen",Derendingen,http://services.datasport.com/2013/lauf/derendingen
1582,ven. 28.06.2013,"Lauerzerseelauf, Seewen SZ",Seewen SZ,http://services.datasport.com/2013/lauf/lauerzerseelauf
1583,mer. 26.06.2013,10km-Lauf Kapo Aargau,Aarau,http://services.datasport.com/2013/lauf/kapoag
1584,dim. 23.06.2013,"Semi-Marathon Fribourg, Courtepin",Courtepin,http://services.datasport.com/2013/lauf/semi-marathon-fribourg
1585,mer. 19.06.2013,"Chrischonalauf, Riehen",Riehen,http://services.datasport.com/2013/lauf/chrischonalauf
1586,dim. 16.06.2013,"Running & Walking Day Ticino, Bellinzona",Bellinzona,http://services.datasport.com/2013/lauf/ticino-running
1587,sam. 15.06.2013,10-Meilen Laufen,Laufen,http://services.datasport.com/2013/lauf/laufen
1588,sam. 15.06.2013,"Wylandlauf, Andelfingen",Andelfingen,http://services.datasport.com/2013/zkb/wyland
1589,mer. 12.06.2013,Tour du Pays de Vaud printanier #3 - Yens,Champvent,http://services.datasport.com/2013/lauf/tdpv-printanier/etape3
1590,mar. 11.06.2013,"Töss-Stafette, Winterthur",Winterthur,http://services.datasport.com/2013/lauf/toess
1591,dim. 09.06.2013,Schweizer Frauenlauf Bern,Bern,http://services.datasport.com/2013/lauf/frauenlauf
1592,dim. 09.06.2013,"La Cuorsa dil Rein, Disentis",Disentis/Mustér,http://services.datasport.com/2013/lauf/cuorsadilrein
1593,dim. 09.06.2013,"Männlichen Halbmarathon, Grindelwald",Grindelwald,http://services.datasport.com/2013/lauf/maennlichen
1594,dim. 09.06.2013,"Trail Event des Paccots, Les Paccots",Les Paccots,http://services.datasport.com/2013/lauf/trail-event-des-paccots
1595,sam. 08.06.2013,Zumiker-Lauf,Zumikon,http://services.datasport.com/2013/zkb/zumiker
1596,jeu. 06.06.2013,"Bieler Lauftage, Biel/Bienne",Biel/Bienne,http://services.datasport.com/2013/lauf/biel
1597,mer. 05.06.2013,Tour du Pays de Vaud printanier #2 Yverdon-les-Bains,Moudon,http://services.datasport.com/2013/lauf/tdpv-printanier/etape2
1598,sam. 01.06.2013,"FISHERMAN'S FRIEND StrongmanRun, Engelberg",Engelberg,http://services.datasport.com/2013/lauf/strongmanrun_ch
1599,sam. 01.06.2013,"Baldeggerseelauf, Hitzkirch",Hitzkirch,http://services.datasport.com/2013/lauf/baldegger
1600,sam. 01.06.2013,"Dietiker Waldlauf (KnoliCup), Dietikon",Dietikon,http://services.datasport.com/2013/lauf/knoli-dietikon
1601,sam. 20.07.2013,"Eiger Ultra Trail, Grindelwald",Grindelwald,http://services.datasport.com/2013/lauf/eiger-trail
1602,ven. 19.07.2013,"Aegeriseelauf, Oberägeri",Oberägeri,http://services.datasport.com/2013/lauf/aegeri
1603,dim. 07.07.2013,Montreux - Les Rochers de Naye,Montreux,http://services.datasport.com/2013/lauf/montreux
1604,sam. 06.07.2013,"Zermatt Marathon, Zermatt",Zermatt,http://services.datasport.com/2013/lauf/zermattmarathon
1605,sam. 06.07.2013,"Tour du Lac de Joux, Le Sentier",Le Sentier,http://services.datasport.com/2013/lauf/tour-du-lac-de-joux
1606,sam. 31.08.2013,Türlerseelauf Affoltern am Albis,Affoltern am Albis,http://services.datasport.com/2013/zkb/affoltern
1607,sam. 31.08.2013,"Sommer Gommerlauf, Ulrichen",Ulrichen,http://services.datasport.com/2013/lauf/sommer-gommer
1608,mer. 28.08.2013,Groupe E Tour Fribourg #2 Kerzers,Charmey (Gruyère),http://services.datasport.com/2013/lauf/groupe-e-tour/etape2
1609,mer. 28.08.2013,Liestaler Stadtlauf,Liestal,http://services.datasport.com/2013/lauf/liestal
1610,mer. 28.08.2013,Tour du Pays de Vaud #3 - Chavornay,Yverdon-les-Bains,http://services.datasport.com/2013/lauf/tdpv/etape3
1611,dim. 25.08.2013,"Thuner Stadtlauf, Thun",Thun,http://services.datasport.com/2013/lauf/thunstadt
1612,dim. 25.08.2013,"La Montheysanne, Monthey",Monthey,http://services.datasport.com/2013/lauf/montheysanne
1613,sam. 24.08.2013,"Rütilauf, Rüti ZH",Rüti ZH,http://services.datasport.com/2013/zkb/rueti
1614,sam. 24.08.2013,"Matterhorn Ultraks Trail, Zermatt",Zermatt,http://services.datasport.com/2013/lauf/matterhorn-ultraks
1615,mer. 21.08.2013,Groupe E Tour Fribourg #1 Siviriez,Cousset,http://services.datasport.com/2013/lauf/groupe-e-tour/etape1
1616,mer. 21.08.2013,Tour du Pays de Vaud #2 - Mezières,Mézières VD,http://services.datasport.com/2013/lauf/tdpv/etape2
1617,mer. 21.08.2013,Emmenlauf Utzenstorf,Utzenstorf,http://services.datasport.com/2013/lauf/emme
1618,dim. 18.08.2013,"Rheinfall-Lauf, Neuhausen",Neuhausen am Rheinfall,http://services.datasport.com/2013/lauf/rheinfall
1619,sam. 17.08.2013,"Inferno Halbmarathon, Mürren",Mürren,http://services.datasport.com/2013/tri/inferno
1620,sam. 17.08.2013,"Mountainman, Titlis-Hasliberg-Pilatus",Sarnen,http://services.datasport.com/2013/lauf/mountainman
1621,sam. 17.08.2013,"Aescher Lauf (KnoliCup), Aesch",Aesch ZH,http://services.datasport.com/2013/lauf/knoli-aesch
1622,mer. 14.08.2013,Tour du pays de Vaud #1 - Penthaz,Penthaz,http://services.datasport.com/2013/lauf/tdpv/etape1
1623,dim. 11.08.2013,"Sierre-Zinal, Sierre",Sierre,http://services.datasport.com/2013/lauf/zinal
1624,dim. 11.08.2013,Basler Bruggelauf,Basel,http://services.datasport.com/2013/lauf/bruggelauf
1625,sam. 10.08.2013,"Münsiger-Louf, Münsingen",Münsingen,http://services.datasport.com/2013/lauf/muensingen
1626,sam. 10.08.2013,"Glacier 3000 Run, Gstaad",Gstaad,http://services.datasport.com/2013/lauf/glacier3000
1627,ven. 09.08.2013,"Swiss IRONTRAIL, Davos",Chur,http://services.datasport.com/2013/lauf/irontrail
1628,dim. 04.08.2013,"Course pédestre Thyon-Dixence, Thyon",Thyon-Les Collons,http://services.datasport.com/2013/lauf/thyon
1629,dim. 29.09.2013,"Pfäffikerseelauf, Wetzikon",Wetzikon ZH,http://services.datasport.com/2013/zkb/pfaeffiker
1630,dim. 29.09.2013,"Stralugano, Lugano",Lugano,http://services.datasport.com/2013/lauf/stralugano
1631,sam. 28.09.2013,"Les KM de Chando, Chandolin",Zinal,http://services.datasport.com/2013/lauf/chandolin
1632,dim. 22.09.2013,IWB Basel Marathon,Basel,http://services.datasport.com/2013/lauf/runtothebeat
1633,dim. 22.09.2013,Neeracher Kinder- und Jugendlauf,Neerach,http://services.datasport.com/2013/lauf/neerach
1634,sam. 21.09.2013,"Int Greifenseelauf, Uster",Uster,http://services.datasport.com/2013/lauf/Greifenseelauf
1635,sam. 21.09.2013,"Willisauer Lauf, Willisau",Willisau,http://services.datasport.com/2013/lauf/willisau
1636,sam. 21.09.2013,Course pédestre de Renens,Renens VD,http://services.datasport.com/2013/lauf/renens
1637,sam. 21.09.2013,"Humani'Trail, Les Diablerets",Les Diablerets,http://services.datasport.com/2013/lauf/humanitrail
1638,mer. 18.09.2013,Groupe E Tour Fribourg #5 Fribourg,Givisiez,http://services.datasport.com/2013/lauf/groupe-e-tour/etape5
1639,sam. 14.09.2013,"Jungfrau-Marathon, Interlaken",Interlaken,http://services.datasport.com/2013/lauf/jungfrau
1640,sam. 14.09.2013,Extremerun Malters,Malters,http://services.datasport.com/2013/lauf/extremerun
1641,sam. 14.09.2013,"Burgdorfer Stadtlauf, Burgdorf",Burgdorf,http://services.datasport.com/2013/lauf/burgdorf
1642,sam. 14.09.2013,"Sardona Ultra Trail, Furt",Wangs,http://services.datasport.com/2013/lauf/sardona
1643,ven. 13.09.2013,"Jungfrau Minirun + Minimarathon, Interlaken",Interlaken,http://services.datasport.com/2013/lauf/jmprolog
1644,mer. 11.09.2013,Groupe E Tour Fribourg #4 Montagny,Siviriez,http://services.datasport.com/2013/lauf/groupe-e-tour/etape4
1645,mer. 11.09.2013,Tour du pays de Vaud #5 - St. Prex,St-Prex,http://services.datasport.com/2013/lauf/tdpv/etape6
1646,dim. 08.09.2013,"Geländelauf am Bachtel, Dürnten",Dürnten,http://services.datasport.com/2013/zkb/bachtel
1647,sam. 07.09.2013,"Semi-Marathon des Côtes de l'Orbe, Arnex-sur-Orbe",Arnex-sur-Orbe,http://services.datasport.com/2013/lauf/semi-orbe
1648,sam. 07.09.2013,"Collontrek, Bionaz (I) - Arolla (CH)",Arolla,http://services.datasport.com/2013/lauf/collontrek
1649,mer. 04.09.2013,Groupe E Tour Fribourg #3 Charmey,Kerzers,http://services.datasport.com/2013/lauf/groupe-e-tour/etape3
1650,mer. 04.09.2013,Tour du Pays de Vaud #4 - La Sarraz,Chavornay,http://services.datasport.com/2013/lauf/tdpv/etape4
1651,dim. 01.09.2013,"crossrun, Therwil",Therwil,http://services.datasport.com/2013/lauf/crossrun
1652,dim. 27.10.2013,Lausanne Marathon,Lausanne,http://services.datasport.com/2013/lauf/lamara
1653,dim. 27.10.2013,"SwissCityMarathon - Lucerne, Luzern",Luzern,http://services.datasport.com/2013/lauf/lucerne
1654,dim. 27.10.2013,Muttenzer Herbstlauf,Muttenz,http://services.datasport.com/2013/lauf/muttenz
1655,sam. 26.10.2013,"Glarner Stadtlauf, Glarus",Glarus,http://services.datasport.com/2013/lauf/glarus
1656,dim. 20.10.2013,Herbstlauf Riehen (Staffelmarathon & Kinderlauf),Riehen,http://services.datasport.com/2013/lauf/riehen
1657,dim. 20.10.2013,Transruinaulta Trailmarathon / Transviamala Ilanz-Thusis-Donat ,Donat,http://services.datasport.com/2013/lauf/transviamala
1658,dim. 20.10.2013,"Bremgartenlauf, Bremgarten b.Bern",Bremgarten b. Bern,http://services.datasport.com/2013/lauf/bremgarten
1659,sam. 12.10.2013,"Hallwilerseelauf, Beinwil am See",Beinwil am See,http://services.datasport.com/2013/lauf/hallwil
1660,sam. 12.10.2013,"Brienzerseelauf, Bönigen",Bönigen b. Interlaken,http://services.datasport.com/2013/lauf/brienzer
1661,sam. 12.10.2013,"Bürenlauf, Büren an der Aare",Büren an der Aare,http://services.datasport.com/2013/lauf/bueren
1662,dim. 06.10.2013,Schlosslauf Rapperswil-Jona,Rapperswil SG,http://services.datasport.com/2013/lauf/schloss
1663,sam. 05.10.2013,Morat-Fribourg,Murten,http://services.datasport.com/2013/lauf/morat
1664,sam. 05.10.2013,"Sigriswiler Brückenlauf, Sigriswil",Sigriswil,http://services.datasport.com/2013/lauf/sigriswiler-brueckenlauf
1665,sam. 30.11.2013,Basler Stadtlauf,Basel,http://services.datasport.com/2013/lauf/basel
1666,sam. 30.11.2013,Foulées automnales de Meyrin,Meyrin,http://services.datasport.com/2013/lauf/meyrin
1667,dim. 24.11.2013,"Course de l'Avent, Fribourg",Fribourg,http://services.datasport.com/2013/lauf/Avent
1668,sam. 23.11.2013,Langenthaler Stadtlauf,Langenthal,http://services.datasport.com/2013/lauf/langenthal
1669,dim. 17.11.2013,Frauenfelder,Frauenfeld,http://services.datasport.com/2013/lauf/frauenfelder
1670,sam. 16.11.2013,"Corrida Bulloise, Bulle",Bulle,http://services.datasport.com/2013/lauf/corrida
1671,dim. 10.11.2013,"Maratona Ticino, Tenero",Tenero,http://services.datasport.com/2013/lauf/tenero
1672,dim. 10.11.2013,"Int. Bieler Cross, Biel-Bienne",Biel/Bienne,http://services.datasport.com/2013/lauf/bielercross
1673,dim. 10.11.2013,"Augusta Raurica Lauf, Augst BL",Augst BL,http://services.datasport.com/2013\lauf\augusta-raurica
1674,sam. 09.11.2013,"Kyburglauf, Kyburg",Kyburg,http://services.datasport.com/2013/lauf/kyburg
1675,dim. 03.11.2013,"Walliseller Lauf, Wallisellen",Wallisellen,http://services.datasport.com/2013/lauf/wallisellen
1676,dim. 03.11.2013,"Gurtenclassic, Wabern",Wabern,http://services.datasport.com/2013/lauf/gurten
1677,mar. 31.12.2013,Gippinger Stauseelauf,Leuggern,http://services.datasport.com/2013/lauf/gippingen
1678,mar. 31.12.2013,Silvesterlauf Gersau,Gersau,http://services.datasport.com/2013/lauf/gersau
1679,dim. 15.12.2013,"Zürcher Silvesterlauf, Zürich",Zürich,http://services.datasport.com/2013/lauf/silvester
1680,sam. 14.12.2013,Course Titzé de noël Sion,Sion,http://services.datasport.com/2013/lauf/sion
1681,sam. 14.12.2013,"Christmas Midnight Run, Lausanne",Lausanne,http://services.datasport.com/2013/lauf/midnight
1682,sam. 14.12.2013,"La Trotteuse-Tissot, La Chaux-de-Fonds",La Chaux-de-Fonds,http://services.datasport.com/2013/lauf/trotteuse
1683,sam. 07.12.2013,"Course de l'Escalade, Genève",Genève,http://services.datasport.com/2013/lauf/escalade
1684,sam. 07.12.2013,Gossauer Weihnachtslauf,Gossau SG,http://services.datasport.com/2013/lauf/gossau
1685,sam. 25.01.2014,"Cross Malcantonese, Caslano",Banco,http://services.datasport.com/2014/lauf/caslano
1686,sam. 11.01.2014,"Dietiker Neujahrslauf, Dietikon",Dietikon,http://services.datasport.com/2014/zkb/zhneujahr
1687,mer. 01.01.2014,10 JAHRE NEUJAHRSMARATHON ZÜRICH,Schlieren,http://services.datasport.com/2014/lauf/neujahrsmarathon/
1688,sam. 22.02.2014,ASICS Bremgarter Reusslauf,Bremgarten AG,http://services.datasport.com/2014/lauf/reuss
1689,sam. 29.03.2014,"Badener Limmat-Lauf, Baden",Baden,http://services.datasport.com/2014/lauf/baden
1690,sam. 29.03.2014,Männedörfler Waldlauf,Männedorf,http://services.datasport.com/2014/zkb/maennedorf
1691,dim. 16.03.2014,Tour de Presinge,Presinge,http://services.datasport.com/2014/lauf/presinge
1692,sam. 15.03.2014,Kerzerslauf,Kerzers,http://services.datasport.com/2014/lauf/kerzers
1693,dim. 09.03.2014,"Survival Run, Thun",Thun,http://services.datasport.com/2014/lauf/survival
1694,dim. 02.03.2014,10km de Payerne,Payerne,http://services.datasport.com/2014/lauf/payerne
1695,dim. 02.03.2014,"Schweizer Meisterschaften Cross, Zürich ",Zürich,http://services.datasport.com/2014/lauf/smcross
1696,sam. 01.03.2014,Laufsporttag Winterthur,Winterthur,http://services.datasport.com/2014/zkb/winterthur
1697,mer. 30.04.2014,BCN Tour #2 Chézard-St-Martin,Chézard-St-Martin,http://services.datasport.com/2014/lauf/tdcn/etape2
1698,mer. 30.04.2014,GO-IN 6 Weeks #2 Wauwil,Mauensee,http://services.datasport.com/2014/lauf/6weeks/etappe2
1699,mer. 30.04.2014,10km-Lauf Kapo Aargau,Aarau,http://services.datasport.com/2014/lauf/kapoag
1700,mer. 30.04.2014,Tour du Chablais #2 Bex,Bouveret,http://services.datasport.com/2014/lauf/TourDuChablais/etappe2
1701,dim. 27.04.2014,Walking Lugano,Lugano,http://services.datasport.com/2014/lauf/lugano
1702,dim. 27.04.2014,"Aargauer Volkslauf, Aarau",Aarau,http://services.datasport.com/2014/lauf/aargauer-volkslauf
1703,sam. 26.04.2014,20km de Lausanne,Lausanne,http://services.datasport.com/2014/lauf/km20
1704,sam. 26.04.2014,"Chäsitzerlouf, Kehrsatz",Kehrsatz,http://services.datasport.com/2014/lauf/kehrsatz
1705,mer. 23.04.2014,BCN Tour #1 Colombier,Colombier NE,http://services.datasport.com/2014/lauf/tdcn/etape1
1706,mer. 23.04.2014,Tour du Chablais #1 Martigny,Ollon VD,http://services.datasport.com/2014/lauf/TourDuChablais/etappe1
1707,mer. 23.04.2014,GO-IN 6 Weeks #1 Mauensee,Mauensee,http://services.datasport.com/2014/lauf/6weeks/etappe1
1708,lun. 21.04.2014,"Giro Media Blenio, Dongio",Dongio,http://services.datasport.com/2014/lauf/blenio
1709,sam. 12.04.2014,GP der Stadt Dübendorf,Dübendorf,http://services.datasport.com/2014/zkb/gpduebendorf
1710,sam. 12.04.2014,"Les Traine-Savates, Cheseaux-sur-Lausanne",Cheseaux-sur-Lausanne,http://services.datasport.com/2014/lauf/traines
1711,sam. 12.04.2014,"Bündner Frühlingslauf, Domat / Ems",Thusis,http://services.datasport.com/2014/lauf/buendner
1712,sam. 12.04.2014,"La Barjot Run, Bière",Bière,http://services.datasport.com/2014/lauf/barjotrun
1713,sam. 12.04.2014,"Rotseelauf, Ebikon",Ebikon,http://services.datasport.com/2014/lauf/rotsee
1714,dim. 06.04.2014,"Zürich Marathon, Teamrun und Cityrun",Zürich,http://services.datasport.com/2014/lauf/zuerich
1715,sam. 05.04.2014,Birslauf Basel,Basel,http://services.datasport.com/2014/lauf/birslauffr
1716,sam. 31.05.2014,"Baldeggerseelauf, Hitzkirch",Hitzkirch,http://services.datasport.com/2014/lauf/baldegger
1717,sam. 31.05.2014,Faido Running Night,Faido,http://services.datasport.com/2014/lauf/faido
1718,jeu. 29.05.2014,Auffahrtslauf St. Gallen,St. Gallen,http://services.datasport.com/2014/lauf/auffahrtslauf
1719,jeu. 29.05.2014,"Flughafenlauf, Kloten",Kloten,http://services.datasport.com/2014/zkb/flughafen
1720,mer. 28.05.2014,BCN Tour #6 Neuchâtel,Neuchâtel,http://services.datasport.com/2014/lauf/tdcn/etape6
1721,mer. 28.05.2014,GO-IN 6 Weeks #6 Buttisholz,Dagmersellen,http://services.datasport.com/2014/lauf/6weeks/etappe6
1722,mer. 28.05.2014,Tour du Chablais #6 Collombey-Muraz,Aigle,http://services.datasport.com/2014/lauf/TourDuChablais/etappe6
1723,dim. 25.05.2014,"Dreiländer-Lauf, Basel",Basel,http://services.datasport.com/2014/lauf/dreilaender
1724,dim. 25.05.2014,"Blüemlisalp-Lauf, Reichenbach",Reichenbach im Kandertal,http://services.datasport.com/2014/lauf/bluemlisalp
1725,sam. 24.05.2014,"Sempacherseelauf, Sursee",Sursee,http://services.datasport.com/2014/lauf/sempacherseelauf
1726,sam. 24.05.2014,Lenzburger Lauf,Lenzburg,http://services.datasport.com/2014/lauf/lburger
1727,mer. 21.05.2014,BCN Tour #5 Couvet,Couvet,http://services.datasport.com/2014/lauf/tdcn/etape5
1728,mer. 21.05.2014,Tour du Chablais #5 Leysin,Roche VD,http://services.datasport.com/2014/lauf/TourDuChablais/etappe5
1729,mer. 21.05.2014,GO-IN 6 Weeks #5 Pfaffnau,Beinwil am See,http://services.datasport.com/2014/lauf/6weeks/etappe5
1730,sam. 17.05.2014,"Zofinger Stadtlauf, Zofingen",Zofingen,http://services.datasport.com/2014/lauf/zofinger
1731,mer. 14.05.2014,BCN Tour #4 La Chaux-de-Fonds,La Chaux-de-Fonds,http://services.datasport.com/2014/lauf/tdcn/etape4
1732,mer. 14.05.2014,Tour du Chablais #4 Champéry,Les Mosses,http://services.datasport.com/2014/lauf/TourDuChablais/etappe4
1733,mer. 14.05.2014,GO-IN 6 Weeks #4 Dagmersellen,Pfaffnau,http://services.datasport.com/2014/lauf/6weeks/etappe4
1734,mer. 14.05.2014,"Défi du vignoble, Cully",Cully,http://services.datasport.com/2014/lauf/defivignoble
1735,sam. 10.05.2014,Zumiker-Lauf,Zumikon,http://services.datasport.com/2014/zkb/zumiker
1736,mer. 07.05.2014,BCN Tour #3 Les Ponts-de-Martel,Les Ponts-de-Martel,http://services.datasport.com/2014/lauf/tdcn/etape3
1737,mer. 07.05.2014,Tour du Chablais #3 Villeneuve,Evionnaz,http://services.datasport.com/2014/lauf/TourDuChablais/etappe3
1738,mer. 07.05.2014,GO-IN 6 Weeks #3 Buchrain,Wolhusen,http://services.datasport.com/2014/lauf/6weeks/etappe3
1739,sam. 03.05.2014,Luzerner Stadtlauf,Luzern,http://services.datasport.com/2014/lauf/luzern
1740,jeu. 01.05.2014,"Sihltaler Frühlingslauf, Gattikon",Gattikon,http://services.datasport.com/2014/lauf/sihltaler
1741,dim. 29.06.2014,"Aletsch-Halbmarathon, Bettmeralp",Bettmeralp,http://services.datasport.com/2014/lauf/gletscherlauf
1742,dim. 29.06.2014,"Geländelauf am Bachtel, Dürnten",Dürnten,http://services.datasport.com/2014/zkb/bachtel
1743,sam. 28.06.2014,"Graubünden Marathon/Walking, Lenzerheide",Lenzerheide/Lai,http://services.datasport.com/2014/lauf/grmarathon
1744,ven. 27.06.2014,"Derendinger Abendlauf, Derendingen",Derendingen,http://services.datasport.com/2014/lauf/derendingen
1745,ven. 27.06.2014,"50ème Fête de la Jeunesse, La Chaux-de-Fonds",La Chaux-de-Fonds,http://services.datasport.com/2014/lauf/fete-jeunesse-Chaux-de-Fonds
1746,ven. 27.06.2014,"Lauerzerseelauf, Seewen SZ",Seewen SZ,http://services.datasport.com/2014/lauf/lauerzerseelauf
1747,mer. 25.06.2014,"Chrischonalauf, Riehen",Riehen,http://services.datasport.com/2014/lauf/chrischonalauf
1748,sam. 21.06.2014,10-Meilen Laufen,Laufen,http://services.datasport.com/2014/lauf/laufen
1749,mer. 18.06.2014,Tour du Pays de Vaud printanier #3 - Yens,Champvent,http://services.datasport.com/2014/lauf/tdpv-printanier/etape3
1750,mar. 17.06.2014,"Töss-Stafette, Winterthur",Winterthur,http://services.datasport.com/2014/lauf/toess
1751,dim. 15.06.2014,Schweizer Frauenlauf Bern,Bern,http://services.datasport.com/2014/lauf/frauenlauf
1752,sam. 14.06.2014,Hellebardenlauf Sempach,Sempach Stadt,http://services.datasport.com/2014/lauf/sempach
1753,sam. 14.06.2014,"Wylandlauf, Andelfingen",Andelfingen,http://services.datasport.com/2014/zkb/wyland
1754,jeu. 12.06.2014,"Bieler Lauftage, Biel/Bienne",Biel/Bienne,http://services.datasport.com/2014/lauf/biel
1755,mer. 11.06.2014,Tour du Pays de Vaud printanier #2 Yverdon-les-Bains,Moudon,http://services.datasport.com/2014/lauf/tdpv-printanier/etape2
1756,sam. 07.06.2014,"FISHERMAN'S FRIEND StrongmanRun, Engelberg",Engelberg,http://services.datasport.com/2014/lauf/strongmanrun_ch
1757,sam. 07.06.2014,Pfingstlauf Wohlen AG,Wohlen AG,http://services.datasport.com/2014/lauf/wohlen
1758,mer. 04.06.2014,Tour du Pays de Vaud printanier #1 Moudon,Nyon,http://services.datasport.com/2014/lauf/tdpv-printanier/etape1
1759,mer. 04.06.2014,"Gempenlauf, Dornach",Dornach,http://services.datasport.com/2014/lauf/gempen
1760,dim. 01.06.2014,Winterthur Marathon,Winterthur,http://services.datasport.com/2014/lauf/winterthur
1761,dim. 01.06.2014,"La Cuorsa dil Rein, Disentis",Disentis/Mustér,http://services.datasport.com/2014/lauf/cuorsadilrein
1762,dim. 01.06.2014,"Semi-Marathon Fribourg, Courtepin",Courtepin,http://services.datasport.com/2014/lauf/semi-marathon-fribourg
1763,dim. 20.07.2014,"Girolaghiamo, Ponte Tresa",Ponte Tresa,http://services.datasport.com/2014/lauf/girolaghiamo
1764,sam. 19.07.2014,"Eiger Ultra Trail, Grindelwald",Grindelwald,http://services.datasport.com/2014/lauf/eiger-trail
1765,ven. 18.07.2014,"Aegeriseelauf, Oberägeri",Oberägeri,http://services.datasport.com/2014/lauf/aegeri
1766,dim. 06.07.2014,Montreux - Les Rochers de Naye,Montreux,http://services.datasport.com/2014/lauf/montreux
1767,sam. 05.07.2014,"Zermatt Marathon, Zermatt",Zermatt,http://services.datasport.com/2014/lauf/zermattmarathon
1768,sam. 05.07.2014,"Tour du Lac de Joux, Le Sentier",Le Sentier,http://services.datasport.com/2014/lauf/tour-du-lac-de-joux
1769,jeu. 03.07.2014,"Swiss Management Run, Arosa",Arosa,http://services.datasport.com/2014/lauf/swiss-management-run
1770,dim. 31.08.2014,"crossrun, Therwil",Therwil,http://services.datasport.com/2014/lauf/crossrun
1771,sam. 30.08.2014,"Sommer Gommerlauf, Ulrichen",Ulrichen,http://services.datasport.com/2014/lauf/sommer-gommer
1772,sam. 30.08.2014,Türlerseelauf Affoltern am Albis,Affoltern am Albis,http://services.datasport.com/2014/zkb/affoltern
1773,mer. 27.08.2014,"Tour du Pays de Vaud #3, Chavornay",Yverdon-les-Bains,http://services.datasport.com/2014/lauf/tdpv/etape3
1774,mer. 27.08.2014,Liestaler Stadtlauf,Liestal,http://services.datasport.com/2014/lauf/liestal
1775,mer. 27.08.2014,"Groupe E Tour Fribourg #2, Charmey",Charmey (Gruyère),http://services.datasport.com/2014/lauf/groupe-e-tour/etape2
