,Unnamed: 0,Date,Name,Place,URL,min_temp,max_temp,uv_index,weather_desc
1567,1567,jeu. 09.05.2013,"Flughafenlauf, Kloten",Kloten,http://services.datasport.com/2013/zkb/flughafen,13.0,21.0,0.0,Partly cloudy
1568,1568,mer. 08.05.2013,BCN Tour #3 Dombresson,Les Ponts-de-Martel,http://services.datasport.com/2013/lauf/tdcn/etape3,11.0,19.0,0.0,Sunny
1569,1569,mer. 08.05.2013,GO-IN 6 Weeks #4 Ohmstal,Pfaffnau,http://services.datasport.com/2013/lauf/6weeks/etappe4,10.0,21.0,0.0,Clear
1570,1570,mer. 08.05.2013,Tour du Chablais #6 Monthey,Aigle,http://services.datasport.com/2013/lauf/TourDuChablais/etappe6,9.0,17.0,0.0,Clear
1571,1571,sam. 04.05.2013,"Chäsitzerlouf, Kehrsatz",Kehrsatz,http://services.datasport.com/2013/lauf/kehrsatz,6.0,16.0,0.0,Light rain shower
1572,1572,sam. 04.05.2013,"Urdorfer Waldlauf (KnoliCup), Urdorf",Urdorf,http://services.datasport.com/2013/lauf/knoli-urdorf,10.0,17.0,0.0,Patchy rain possible
1573,1573,sam. 04.05.2013,"La Barjot Run, Bière",Bière,http://services.datasport.com/2013/lauf/barjotrun,6.0,15.0,0.0,Partly cloudy
1574,1574,mer. 01.05.2013,BCN Tour #2 La Chaux-de-Fonds,Chézard-St-Martin,http://services.datasport.com/2013/lauf/tdcn/etape2,15.0,21.0,0.0,Partly cloudy
1575,1575,mer. 01.05.2013,"Sihltaler Frühlingslauf, Gattikon",Gattikon,http://services.datasport.com/2013/lauf/sihltaler,10.0,23.0,0.0,Mist
1576,1576,mer. 01.05.2013,Tour du Chablais #5 Morgins,Roche VD,http://services.datasport.com/2013/lauf/TourDuChablais/etappe5,8.0,17.0,0.0,Clear
1577,1577,mer. 01.05.2013,GO-IN 6 Weeks #3 Weggis,Wolhusen,http://services.datasport.com/2013/lauf/6weeks/etappe3,11.0,22.0,0.0,Clear
1578,1578,dim. 30.06.2013,"Aletsch-Halbmarathon, Bettmeralp",Bettmeralp,http://services.datasport.com/2013/lauf/gletscherlauf,4.0,14.0,0.0,Partly cloudy
1579,1579,sam. 29.06.2013,Hellebardenlauf Sempach,Sempach Stadt,http://services.datasport.com/2013/lauf/sempach,4.0,11.0,0.0,Patchy light rain
1580,1580,sam. 29.06.2013,"Graubünden Marathon/Walking, Lenzerheide",Lenzerheide/Lai,http://services.datasport.com/2013/lauf/grmarathon,26.0,35.0,0.0,Partly cloudy
1581,1581,ven. 28.06.2013,"Derendinger Abendlauf, Derendingen",Derendingen,http://services.datasport.com/2013/lauf/derendingen,8.0,17.0,0.0,Clear
1582,1582,ven. 28.06.2013,"Lauerzerseelauf, Seewen SZ",Seewen SZ,http://services.datasport.com/2013/lauf/lauerzerseelauf,9.0,19.0,0.0,Patchy rain possible
1583,1583,mer. 26.06.2013,10km-Lauf Kapo Aargau,Aarau,http://services.datasport.com/2013/lauf/kapoag,8.0,17.0,0.0,Patchy rain possible
1584,1584,dim. 23.06.2013,"Semi-Marathon Fribourg, Courtepin",Courtepin,http://services.datasport.com/2013/lauf/semi-marathon-fribourg,10.0,16.0,0.0,Patchy light drizzle
1585,1585,mer. 19.06.2013,"Chrischonalauf, Riehen",Riehen,http://services.datasport.com/2013/lauf/chrischonalauf,23.0,33.0,0.0,Sunny
1586,1586,dim. 16.06.2013,"Running & Walking Day Ticino, Bellinzona",Bellinzona,http://services.datasport.com/2013/lauf/ticino-running,16.0,21.0,0.0,Mist
1587,1587,sam. 15.06.2013,10-Meilen Laufen,Laufen,http://services.datasport.com/2013/lauf/laufen,15.0,23.0,0.0,Mist
1588,1588,sam. 15.06.2013,"Wylandlauf, Andelfingen",Andelfingen,http://services.datasport.com/2013/zkb/wyland,17.0,25.0,0.0,Mist
1589,1589,mer. 12.06.2013,Tour du Pays de Vaud printanier #3 - Yens,Champvent,http://services.datasport.com/2013/lauf/tdpv-printanier/etape3,11.0,22.0,0.0,Partly cloudy
1590,1590,mar. 11.06.2013,"Töss-Stafette, Winterthur",Winterthur,http://services.datasport.com/2013/lauf/toess,12.0,21.0,0.0,Patchy rain possible
1591,1591,dim. 09.06.2013,Schweizer Frauenlauf Bern,Bern,http://services.datasport.com/2013/lauf/frauenlauf,10.0,18.0,0.0,Light rain shower
1592,1592,dim. 09.06.2013,"La Cuorsa dil Rein, Disentis",Disentis/Mustér,http://services.datasport.com/2013/lauf/cuorsadilrein,4.0,14.0,0.0,Patchy light rain with thunder
1593,1593,dim. 09.06.2013,"Männlichen Halbmarathon, Grindelwald",Grindelwald,http://services.datasport.com/2013/lauf/maennlichen,3.0,12.0,0.0,Patchy light rain with thunder
1594,1594,dim. 09.06.2013,"Trail Event des Paccots, Les Paccots",Les Paccots,http://services.datasport.com/2013/lauf/trail-event-des-paccots,12.0,20.0,0.0,Fog
1595,1595,sam. 08.06.2013,Zumiker-Lauf,Zumikon,http://services.datasport.com/2013/zkb/zumiker,16.0,25.0,0.0,Sunny
1596,1596,jeu. 06.06.2013,"Bieler Lauftage, Biel/Bienne",Biel/Bienne,http://services.datasport.com/2013/lauf/biel,13.0,22.0,0.0,Clear
1597,1597,mer. 05.06.2013,Tour du Pays de Vaud printanier #2 Yverdon-les-Bains,Moudon,http://services.datasport.com/2013/lauf/tdpv-printanier/etape2,11.0,20.0,0.0,Mist
1598,1598,sam. 01.06.2013,"FISHERMAN'S FRIEND StrongmanRun, Engelberg",Engelberg,http://services.datasport.com/2013/lauf/strongmanrun_ch,4.0,7.0,0.0,Moderate rain
1599,1599,sam. 01.06.2013,"Baldeggerseelauf, Hitzkirch",Hitzkirch,http://services.datasport.com/2013/lauf/baldegger,7.0,11.0,0.0,Moderate rain
1600,1600,sam. 01.06.2013,"Dietiker Waldlauf (KnoliCup), Dietikon",Dietikon,http://services.datasport.com/2013/lauf/knoli-dietikon,8.0,11.0,0.0,Heavy rain
1601,1601,sam. 20.07.2013,"Eiger Ultra Trail, Grindelwald",Grindelwald,http://services.datasport.com/2013/lauf/eiger-trail,9.0,22.0,0.0,Partly cloudy
1602,1602,ven. 19.07.2013,"Aegeriseelauf, Oberägeri",Oberägeri,http://services.datasport.com/2013/lauf/aegeri,,,,
1603,1603,dim. 07.07.2013,Montreux - Les Rochers de Naye,Montreux,http://services.datasport.com/2013/lauf/montreux,15.0,21.0,0.0,Clear
1604,1604,sam. 06.07.2013,"Zermatt Marathon, Zermatt",Zermatt,http://services.datasport.com/2013/lauf/zermattmarathon,10.0,19.0,0.0,Moderate or heavy rain shower
1605,1605,sam. 06.07.2013,"Tour du Lac de Joux, Le Sentier",Le Sentier,http://services.datasport.com/2013/lauf/tour-du-lac-de-joux,14.0,22.0,0.0,Fog
1606,1606,sam. 31.08.2013,Türlerseelauf Affoltern am Albis,Affoltern am Albis,http://services.datasport.com/2013/zkb/affoltern,16.0,24.0,0.0,Sunny
1607,1607,sam. 31.08.2013,"Sommer Gommerlauf, Ulrichen",Ulrichen,http://services.datasport.com/2013/lauf/sommer-gommer,5.0,19.0,0.0,Sunny
1608,1608,mer. 28.08.2013,Groupe E Tour Fribourg #2 Kerzers,Charmey (Gruyère),http://services.datasport.com/2013/lauf/groupe-e-tour/etape2,7.0,18.0,0.0,Partly cloudy
1609,1609,mer. 28.08.2013,Liestaler Stadtlauf,Liestal,http://services.datasport.com/2013/lauf/liestal,12.0,22.0,0.0,Light rain shower
1610,1610,mer. 28.08.2013,Tour du Pays de Vaud #3 - Chavornay,Yverdon-les-Bains,http://services.datasport.com/2013/lauf/tdpv/etape3,10.0,20.0,0.0,Light rain shower
1611,1611,dim. 25.08.2013,"Thuner Stadtlauf, Thun",Thun,http://services.datasport.com/2013/lauf/thunstadt,5.0,19.0,0.0,Patchy rain possible
1612,1612,dim. 25.08.2013,"La Montheysanne, Monthey",Monthey,http://services.datasport.com/2013/lauf/montheysanne,8.0,15.0,0.0,Patchy rain possible
1613,1613,sam. 24.08.2013,"Rütilauf, Rüti ZH",Rüti ZH,http://services.datasport.com/2013/zkb/rueti,14.0,25.0,0.0,Clear
1614,1614,sam. 24.08.2013,"Matterhorn Ultraks Trail, Zermatt",Zermatt,http://services.datasport.com/2013/lauf/matterhorn-ultraks,9.0,17.0,0.0,Partly cloudy
1615,1615,mer. 21.08.2013,Groupe E Tour Fribourg #1 Siviriez,Cousset,http://services.datasport.com/2013/lauf/groupe-e-tour/etape1,9.0,22.0,0.0,Mist
1616,1616,mer. 21.08.2013,Tour du Pays de Vaud #2 - Mezières,Mézières VD,http://services.datasport.com/2013/lauf/tdpv/etape2,9.0,22.0,0.0,Mist
1617,1617,mer. 21.08.2013,Emmenlauf Utzenstorf,Utzenstorf,http://services.datasport.com/2013/lauf/emme,10.0,23.0,0.0,Clear
1618,1618,dim. 18.08.2013,"Rheinfall-Lauf, Neuhausen",Neuhausen am Rheinfall,http://services.datasport.com/2013/lauf/rheinfall,19.0,29.0,0.0,Clear
1619,1619,sam. 17.08.2013,"Inferno Halbmarathon, Mürren",Mürren,http://services.datasport.com/2013/tri/inferno,11.0,22.0,0.0,Mist
1620,1620,sam. 17.08.2013,"Mountainman, Titlis-Hasliberg-Pilatus",Sarnen,http://services.datasport.com/2013/lauf/mountainman,12.0,26.0,0.0,Clear
1621,1621,sam. 17.08.2013,"Aescher Lauf (KnoliCup), Aesch",Aesch ZH,http://services.datasport.com/2013/lauf/knoli-aesch,15.0,30.0,0.0,Clear
1622,1622,mer. 14.08.2013,Tour du pays de Vaud #1 - Penthaz,Penthaz,http://services.datasport.com/2013/lauf/tdpv/etape1,,,,
1623,1623,dim. 11.08.2013,"Sierre-Zinal, Sierre",Sierre,http://services.datasport.com/2013/lauf/zinal,8.0,18.0,0.0,Sunny
1624,1624,dim. 11.08.2013,Basler Bruggelauf,Basel,http://services.datasport.com/2013/lauf/bruggelauf,14.0,23.0,0.0,Sunny
1625,1625,sam. 10.08.2013,"Münsiger-Louf, Münsingen",Münsingen,http://services.datasport.com/2013/lauf/muensingen,14.0,23.0,0.0,Clear
1626,1626,sam. 10.08.2013,"Glacier 3000 Run, Gstaad",Gstaad,http://services.datasport.com/2013/lauf/glacier3000,8.0,18.0,0.0,Sunny
1627,1627,ven. 09.08.2013,"Swiss IRONTRAIL, Davos",Chur,http://services.datasport.com/2013/lauf/irontrail,11.0,13.0,0.0,Light rain shower
1628,1628,dim. 04.08.2013,"Course pédestre Thyon-Dixence, Thyon",Thyon-Les Collons,http://services.datasport.com/2013/lauf/thyon,29.0,33.0,0.0,Clear
1629,1629,dim. 29.09.2013,"Pfäffikerseelauf, Wetzikon",Wetzikon ZH,http://services.datasport.com/2013/zkb/pfaeffiker,11.0,19.0,0.0,Partly cloudy
1630,1630,dim. 29.09.2013,"Stralugano, Lugano",Lugano,http://services.datasport.com/2013/lauf/stralugano,10.0,22.0,0.0,Partly cloudy
1631,1631,sam. 28.09.2013,"Les KM de Chando, Chandolin",Zinal,http://services.datasport.com/2013/lauf/chandolin,4.0,17.0,0.0,Clear
1632,1632,dim. 22.09.2013,IWB Basel Marathon,Basel,http://services.datasport.com/2013/lauf/runtothebeat,8.0,23.0,0.0,Mist
1633,1633,dim. 22.09.2013,Neeracher Kinder- und Jugendlauf,Neerach,http://services.datasport.com/2013/lauf/neerach,8.0,23.0,0.0,Clear
1634,1634,sam. 21.09.2013,"Int Greifenseelauf, Uster",Uster,http://services.datasport.com/2013/lauf/Greifenseelauf,7.0,19.0,0.0,Partly cloudy
1635,1635,sam. 21.09.2013,"Willisauer Lauf, Willisau",Willisau,http://services.datasport.com/2013/lauf/willisau,8.0,18.0,0.0,Mist
1636,1636,sam. 21.09.2013,Course pédestre de Renens,Renens VD,http://services.datasport.com/2013/lauf/renens,6.0,19.0,0.0,Mist
1637,1637,sam. 21.09.2013,"Humani'Trail, Les Diablerets",Les Diablerets,http://services.datasport.com/2013/lauf/humanitrail,4.0,15.0,0.0,Clear
1638,1638,mer. 18.09.2013,Groupe E Tour Fribourg #5 Fribourg,Givisiez,http://services.datasport.com/2013/lauf/groupe-e-tour/etape5,9.0,16.0,0.0,Patchy light rain
1639,1639,sam. 14.09.2013,"Jungfrau-Marathon, Interlaken",Interlaken,http://services.datasport.com/2013/lauf/jungfrau,7.0,17.0,0.0,Light rain shower
1640,1640,sam. 14.09.2013,Extremerun Malters,Malters,http://services.datasport.com/2013/lauf/extremerun,7.0,24.0,0.0,Partly cloudy
1641,1641,sam. 14.09.2013,"Burgdorfer Stadtlauf, Burgdorf",Burgdorf,http://services.datasport.com/2013/lauf/burgdorf,12.0,20.0,0.0,Light rain shower
1642,1642,sam. 14.09.2013,"Sardona Ultra Trail, Furt",Wangs,http://services.datasport.com/2013/lauf/sardona,7.0,21.0,0.0,Partly cloudy
1643,1643,ven. 13.09.2013,"Jungfrau Minirun + Minimarathon, Interlaken",Interlaken,http://services.datasport.com/2013/lauf/jmprolog,2.0,13.0,0.0,Sunny
1644,1644,mer. 11.09.2013,Groupe E Tour Fribourg #4 Montagny,Siviriez,http://services.datasport.com/2013/lauf/groupe-e-tour/etape4,3.0,16.0,0.0,Partly cloudy
1645,1645,mer. 11.09.2013,Tour du pays de Vaud #5 - St. Prex,St-Prex,http://services.datasport.com/2013/lauf/tdpv/etape6,4.0,16.0,0.0,Mist
1646,1646,dim. 08.09.2013,"Geländelauf am Bachtel, Dürnten",Dürnten,http://services.datasport.com/2013/zkb/bachtel,14.0,21.0,0.0,Light rain shower
1647,1647,sam. 07.09.2013,"Semi-Marathon des Côtes de l'Orbe, Arnex-sur-Orbe",Arnex-sur-Orbe,http://services.datasport.com/2013/lauf/semi-orbe,14.0,25.0,0.0,Sunny
1648,1648,sam. 07.09.2013,"Collontrek, Bionaz (I) - Arolla (CH)",Arolla,http://services.datasport.com/2013/lauf/collontrek,9.0,13.0,0.0,Light rain shower
1649,1649,mer. 04.09.2013,Groupe E Tour Fribourg #3 Charmey,Kerzers,http://services.datasport.com/2013/lauf/groupe-e-tour/etape3,13.0,30.0,0.0,Clear
1650,1650,mer. 04.09.2013,Tour du Pays de Vaud #4 - La Sarraz,Chavornay,http://services.datasport.com/2013/lauf/tdpv/etape4,14.0,30.0,0.0,Clear
1651,1651,dim. 01.09.2013,"crossrun, Therwil",Therwil,http://services.datasport.com/2013/lauf/crossrun,13.0,21.0,0.0,Fog
1652,1652,dim. 27.10.2013,Lausanne Marathon,Lausanne,http://services.datasport.com/2013/lauf/lamara,10.0,18.0,0.0,Patchy rain possible
1653,1653,dim. 27.10.2013,"SwissCityMarathon - Lucerne, Luzern",Luzern,http://services.datasport.com/2013/lauf/lucerne,8.0,20.0,0.0,Partly cloudy
1654,1654,dim. 27.10.2013,Muttenzer Herbstlauf,Muttenz,http://services.datasport.com/2013/lauf/muttenz,12.0,20.0,0.0,Patchy rain possible
1655,1655,sam. 26.10.2013,"Glarner Stadtlauf, Glarus",Glarus,http://services.datasport.com/2013/lauf/glarus,10.0,17.0,0.0,Sunny
1656,1656,dim. 20.10.2013,Herbstlauf Riehen (Staffelmarathon & Kinderlauf),Riehen,http://services.datasport.com/2013/lauf/riehen,14.0,17.0,0.0,Cloudy
1657,1657,dim. 20.10.2013,Transruinaulta Trailmarathon / Transviamala Ilanz-Thusis-Donat ,Donat,http://services.datasport.com/2013/lauf/transviamala,16.0,20.0,0.0,Light rain shower
1658,1658,dim. 20.10.2013,"Bremgartenlauf, Bremgarten b.Bern",Bremgarten b. Bern,http://services.datasport.com/2013/lauf/bremgarten,10.0,20.0,0.0,Partly cloudy
1659,1659,sam. 12.10.2013,"Hallwilerseelauf, Beinwil am See",Beinwil am See,http://services.datasport.com/2013/lauf/hallwil,-1.0,10.0,0.0,Partly cloudy
1660,1660,sam. 12.10.2013,"Brienzerseelauf, Bönigen",Bönigen b. Interlaken,http://services.datasport.com/2013/lauf/brienzer,-1.0,3.0,0.0,Patchy light drizzle
1661,1661,sam. 12.10.2013,"Bürenlauf, Büren an der Aare",Büren an der Aare,http://services.datasport.com/2013/lauf/bueren,2.0,7.0,0.0,Light rain
1662,1662,dim. 06.10.2013,Schlosslauf Rapperswil-Jona,Rapperswil SG,http://services.datasport.com/2013/lauf/schloss,7.0,17.0,0.0,Partly cloudy
1663,1663,sam. 05.10.2013,Morat-Fribourg,Murten,http://services.datasport.com/2013/lauf/morat,10.0,17.0,0.0,Light rain
1664,1664,sam. 05.10.2013,"Sigriswiler Brückenlauf, Sigriswil",Sigriswil,http://services.datasport.com/2013/lauf/sigriswiler-brueckenlauf,7.0,17.0,0.0,Patchy light rain
1665,1665,sam. 30.11.2013,Basler Stadtlauf,Basel,http://services.datasport.com/2013/lauf/basel,-1.0,3.0,0.0,Mist
1666,1666,sam. 30.11.2013,Foulées automnales de Meyrin,Meyrin,http://services.datasport.com/2013/lauf/meyrin,-1.0,2.0,0.0,Moderate snow
1667,1667,dim. 24.11.2013,"Course de l'Avent, Fribourg",Fribourg,http://services.datasport.com/2013/lauf/Avent,1.0,3.0,0.0,Light snow
1668,1668,sam. 23.11.2013,Langenthaler Stadtlauf,Langenthal,http://services.datasport.com/2013/lauf/langenthal,-1.0,3.0,0.0,Light snow
1669,1669,dim. 17.11.2013,Frauenfelder,Frauenfeld,http://services.datasport.com/2013/lauf/frauenfelder,0.0,9.0,0.0,Partly cloudy
1670,1670,sam. 16.11.2013,"Corrida Bulloise, Bulle",Bulle,http://services.datasport.com/2013/lauf/corrida,-3.0,4.0,0.0,Clear
1671,1671,dim. 10.11.2013,"Maratona Ticino, Tenero",Tenero,http://services.datasport.com/2013/lauf/tenero,1.0,4.0,0.0,Clear
1672,1672,dim. 10.11.2013,"Int. Bieler Cross, Biel-Bienne",Biel/Bienne,http://services.datasport.com/2013/lauf/bielercross,4.0,6.0,0.0,Moderate or heavy rain with thunder
1673,1673,dim. 10.11.2013,"Augusta Raurica Lauf, Augst BL",Augst BL,http://services.datasport.com/2013\lauf\augusta-raurica,4.0,7.0,0.0,Light rain
1674,1674,sam. 09.11.2013,"Kyburglauf, Kyburg",Kyburg,http://services.datasport.com/2013/lauf/kyburg,8.0,9.0,0.0,Sunny
1675,1675,dim. 03.11.2013,"Walliseller Lauf, Wallisellen",Wallisellen,http://services.datasport.com/2013/lauf/wallisellen,7.0,10.0,0.0,Moderate rain at times
1676,1676,dim. 03.11.2013,"Gurtenclassic, Wabern",Wabern,http://services.datasport.com/2013/lauf/gurten,8.0,10.0,0.0,Partly cloudy
1677,1677,mar. 31.12.2013,Gippinger Stauseelauf,Leuggern,http://services.datasport.com/2013/lauf/gippingen,0.0,8.0,0.0,Clear
1678,1678,mar. 31.12.2013,Silvesterlauf Gersau,Gersau,http://services.datasport.com/2013/lauf/gersau,-7.0,2.0,0.0,Clear
1679,1679,dim. 15.12.2013,"Zürcher Silvesterlauf, Zürich",Zürich,http://services.datasport.com/2013/lauf/silvester,-4.0,6.0,0.0,Clear
1680,1680,sam. 14.12.2013,Course Titzé de noël Sion,Sion,http://services.datasport.com/2013/lauf/sion,-11.0,5.0,0.0,Clear
1681,1681,sam. 14.12.2013,"Christmas Midnight Run, Lausanne",Lausanne,http://services.datasport.com/2013/lauf/midnight,-2.0,4.0,0.0,Clear
1682,1682,sam. 14.12.2013,"La Trotteuse-Tissot, La Chaux-de-Fonds",La Chaux-de-Fonds,http://services.datasport.com/2013/lauf/trotteuse,1.0,4.0,0.0,Partly cloudy
1683,1683,sam. 07.12.2013,"Course de l'Escalade, Genève",Genève,http://services.datasport.com/2013/lauf/escalade,-5.0,4.0,0.0,Clear
1684,1684,sam. 07.12.2013,Gossauer Weihnachtslauf,Gossau SG,http://services.datasport.com/2013/lauf/gossau,-2.0,3.0,0.0,Partly cloudy
1685,1685,sam. 25.01.2014,"Cross Malcantonese, Caslano",Banco,http://services.datasport.com/2014/lauf/caslano,22.0,32.0,0.0,Light rain shower
1686,1686,sam. 11.01.2014,"Dietiker Neujahrslauf, Dietikon",Dietikon,http://services.datasport.com/2014/zkb/zhneujahr,4.0,11.0,0.0,Partly cloudy
1687,1687,mer. 01.01.2014,10 JAHRE NEUJAHRSMARATHON ZÜRICH,Schlieren,http://services.datasport.com/2014/lauf/neujahrsmarathon/,2.0,9.0,0.0,Partly cloudy
1688,1688,sam. 22.02.2014,ASICS Bremgarter Reusslauf,Bremgarten AG,http://services.datasport.com/2014/lauf/reuss,0.0,7.0,0.0,Partly cloudy
1689,1689,sam. 29.03.2014,"Badener Limmat-Lauf, Baden",Baden,http://services.datasport.com/2014/lauf/baden,9.0,21.0,0.0,Clear
1690,1690,sam. 29.03.2014,Männedörfler Waldlauf,Männedorf,http://services.datasport.com/2014/zkb/maennedorf,0.0,17.0,0.0,Clear
1691,1691,dim. 16.03.2014,Tour de Presinge,Presinge,http://services.datasport.com/2014/lauf/presinge,0.0,17.0,0.0,Sunny
1692,1692,sam. 15.03.2014,Kerzerslauf,Kerzers,http://services.datasport.com/2014/lauf/kerzers,2.0,12.0,0.0,Clear
1693,1693,dim. 09.03.2014,"Survival Run, Thun",Thun,http://services.datasport.com/2014/lauf/survival,-4.0,15.0,0.0,Clear
1694,1694,dim. 02.03.2014,10km de Payerne,Payerne,http://services.datasport.com/2014/lauf/payerne,-2.0,7.0,0.0,Partly cloudy
1695,1695,dim. 02.03.2014,"Schweizer Meisterschaften Cross, Zürich ",Zürich,http://services.datasport.com/2014/lauf/smcross,2.0,8.0,0.0,Light snow
1696,1696,sam. 01.03.2014,Laufsporttag Winterthur,Winterthur,http://services.datasport.com/2014/zkb/winterthur,1.0,6.0,0.0,Partly cloudy
1697,1697,mer. 30.04.2014,BCN Tour #2 Chézard-St-Martin,Chézard-St-Martin,http://services.datasport.com/2014/lauf/tdcn/etape2,11.0,19.0,0.0,Partly cloudy
1698,1698,mer. 30.04.2014,GO-IN 6 Weeks #2 Wauwil,Mauensee,http://services.datasport.com/2014/lauf/6weeks/etappe2,9.0,13.0,0.0,Mist
1699,1699,mer. 30.04.2014,10km-Lauf Kapo Aargau,Aarau,http://services.datasport.com/2014/lauf/kapoag,7.0,15.0,0.0,Mist
1700,1700,mer. 30.04.2014,Tour du Chablais #2 Bex,Bouveret,http://services.datasport.com/2014/lauf/TourDuChablais/etappe2,4.0,9.0,0.0,Patchy light rain
1701,1701,dim. 27.04.2014,Walking Lugano,Lugano,http://services.datasport.com/2014/lauf/lugano,9.0,19.0,0.0,Patchy light drizzle
1702,1702,dim. 27.04.2014,"Aargauer Volkslauf, Aarau",Aarau,http://services.datasport.com/2014/lauf/aargauer-volkslauf,8.0,15.0,0.0,Patchy light rain
1703,1703,sam. 26.04.2014,20km de Lausanne,Lausanne,http://services.datasport.com/2014/lauf/km20,8.0,18.0,0.0,Partly cloudy
1704,1704,sam. 26.04.2014,"Chäsitzerlouf, Kehrsatz",Kehrsatz,http://services.datasport.com/2014/lauf/kehrsatz,8.0,20.0,0.0,Partly cloudy
1705,1705,mer. 23.04.2014,BCN Tour #1 Colombier,Colombier NE,http://services.datasport.com/2014/lauf/tdcn/etape1,9.0,19.0,0.0,Patchy rain possible
1706,1706,mer. 23.04.2014,Tour du Chablais #1 Martigny,Ollon VD,http://services.datasport.com/2014/lauf/TourDuChablais/etappe1,5.0,12.0,0.0,Patchy rain possible
1707,1707,mer. 23.04.2014,GO-IN 6 Weeks #1 Mauensee,Mauensee,http://services.datasport.com/2014/lauf/6weeks/etappe1,12.0,19.0,0.0,Clear
1708,1708,lun. 21.04.2014,"Giro Media Blenio, Dongio",Dongio,http://services.datasport.com/2014/lauf/blenio,0.0,5.0,0.0,Moderate or heavy rain with thunder
1709,1709,sam. 12.04.2014,GP der Stadt Dübendorf,Dübendorf,http://services.datasport.com/2014/zkb/gpduebendorf,10.0,20.0,0.0,Patchy rain possible
1710,1710,sam. 12.04.2014,"Les Traine-Savates, Cheseaux-sur-Lausanne",Cheseaux-sur-Lausanne,http://services.datasport.com/2014/lauf/traines,8.0,20.0,0.0,Patchy rain possible
1711,1711,sam. 12.04.2014,"Bündner Frühlingslauf, Domat / Ems",Thusis,http://services.datasport.com/2014/lauf/buendner,1.0,10.0,0.0,Mist
1712,1712,sam. 12.04.2014,"La Barjot Run, Bière",Bière,http://services.datasport.com/2014/lauf/barjotrun,12.0,19.0,0.0,Partly cloudy
1713,1713,sam. 12.04.2014,"Rotseelauf, Ebikon",Ebikon,http://services.datasport.com/2014/lauf/rotsee,6.0,20.0,0.0,Clear
1714,1714,dim. 06.04.2014,"Zürich Marathon, Teamrun und Cityrun",Zürich,http://services.datasport.com/2014/lauf/zuerich,10.0,23.0,0.0,Sunny
1715,1715,sam. 05.04.2014,Birslauf Basel,Basel,http://services.datasport.com/2014/lauf/birslauffr,8.0,15.0,0.0,Partly cloudy
1716,1716,sam. 31.05.2014,"Baldeggerseelauf, Hitzkirch",Hitzkirch,http://services.datasport.com/2014/lauf/baldegger,5.0,20.0,0.0,Clear
1717,1717,sam. 31.05.2014,Faido Running Night,Faido,http://services.datasport.com/2014/lauf/faido,0.0,19.0,0.0,Clear
1718,1718,jeu. 29.05.2014,Auffahrtslauf St. Gallen,St. Gallen,http://services.datasport.com/2014/lauf/auffahrtslauf,,,,
1719,1719,jeu. 29.05.2014,"Flughafenlauf, Kloten",Kloten,http://services.datasport.com/2014/zkb/flughafen,13.0,23.0,0.0,Patchy rain possible
1720,1720,mer. 28.05.2014,BCN Tour #6 Neuchâtel,Neuchâtel,http://services.datasport.com/2014/lauf/tdcn/etape6,8.0,19.0,0.0,Light rain shower
1721,1721,mer. 28.05.2014,GO-IN 6 Weeks #6 Buttisholz,Dagmersellen,http://services.datasport.com/2014/lauf/6weeks/etappe6,10.0,20.0,0.0,Partly cloudy
1722,1722,mer. 28.05.2014,Tour du Chablais #6 Collombey-Muraz,Aigle,http://services.datasport.com/2014/lauf/TourDuChablais/etappe6,8.0,14.0,0.0,Patchy rain possible
1723,1723,dim. 25.05.2014,"Dreiländer-Lauf, Basel",Basel,http://services.datasport.com/2014/lauf/dreilaender,14.0,24.0,0.0,Partly cloudy
1724,1724,dim. 25.05.2014,"Blüemlisalp-Lauf, Reichenbach",Reichenbach im Kandertal,http://services.datasport.com/2014/lauf/bluemlisalp,14.0,25.0,0.0,Clear
1725,1725,sam. 24.05.2014,"Sempacherseelauf, Sursee",Sursee,http://services.datasport.com/2014/lauf/sempacherseelauf,11.0,19.0,0.0,Light rain shower
1726,1726,sam. 24.05.2014,Lenzburger Lauf,Lenzburg,http://services.datasport.com/2014/lauf/lburger,13.0,21.0,0.0,Partly cloudy
1727,1727,mer. 21.05.2014,BCN Tour #5 Couvet,Couvet,http://services.datasport.com/2014/lauf/tdcn/etape5,17.0,25.0,0.0,Clear
1728,1728,mer. 21.05.2014,Tour du Chablais #5 Leysin,Roche VD,http://services.datasport.com/2014/lauf/TourDuChablais/etappe5,11.0,21.0,0.0,Clear
1729,1729,mer. 21.05.2014,GO-IN 6 Weeks #5 Pfaffnau,Beinwil am See,http://services.datasport.com/2014/lauf/6weeks/etappe5,10.0,28.0,0.0,Clear
1730,1730,sam. 17.05.2014,"Zofinger Stadtlauf, Zofingen",Zofingen,http://services.datasport.com/2014/lauf/zofinger,7.0,18.0,0.0,Clear
1731,1731,mer. 14.05.2014,BCN Tour #4 La Chaux-de-Fonds,La Chaux-de-Fonds,http://services.datasport.com/2014/lauf/tdcn/etape4,6.0,9.0,0.0,Light rain shower
1732,1732,mer. 14.05.2014,Tour du Chablais #4 Champéry,Les Mosses,http://services.datasport.com/2014/lauf/TourDuChablais/etappe4,2.0,9.0,0.0,Light rain shower
1733,1733,mer. 14.05.2014,GO-IN 6 Weeks #4 Dagmersellen,Pfaffnau,http://services.datasport.com/2014/lauf/6weeks/etappe4,5.0,13.0,0.0,Patchy rain possible
