,date,name,location,url,min_temp,max_temp,uv_index,weather_desc,latitude,longitude,weekday,day,month,year
1735,sam. 03.05.2014,Luzerner Stadtlauf,Luzern,http://services.datasport.com/2014/lauf/luzern,8.0,9.0,0.0,Patchy light drizzle,47.05016819999999,8.3093072,saturday,3,5,2014
1736,jeu. 01.05.2014,"Sihltaler Frühlingslauf, Gattikon",Gattikon,http://services.datasport.com/2014/lauf/sihltaler,8.0,18.0,0.0,Light drizzle,47.2949282,8.5644799,thursday,1,5,2014
1737,dim. 29.06.2014,"Aletsch-Halbmarathon, Bettmeralp",Bettmeralp,http://services.datasport.com/2014/lauf/gletscherlauf,6.0,8.0,0.0,Heavy rain,,,sunday,29,6,2014
1738,dim. 29.06.2014,"Geländelauf am Bachtel, Dürnten",Dürnten,http://services.datasport.com/2014/zkb/bachtel,12.0,14.0,0.0,Heavy rain,,,sunday,29,6,2014
1739,sam. 28.06.2014,"Graubünden Marathon/Walking, Lenzerheide",Lenzerheide/Lai,http://services.datasport.com/2014/lauf/grmarathon,29.0,39.0,0.0,Partly cloudy,,,saturday,28,6,2014
1740,ven. 27.06.2014,"Derendinger Abendlauf, Derendingen",Derendingen,http://services.datasport.com/2014/lauf/derendingen,14.0,26.0,0.0,Partly cloudy,47.1952433,7.585593099999999,friday,27,6,2014
1741,ven. 27.06.2014,"50ème Fête de la Jeunesse, La Chaux-de-Fonds",La Chaux-de-Fonds,http://services.datasport.com/2014/lauf/fete-jeunesse-Chaux-de-Fonds,18.0,23.0,0.0,Partly cloudy,47.1034892,6.832783800000001,friday,27,6,2014
1742,ven. 27.06.2014,"Lauerzerseelauf, Seewen SZ",Seewen SZ,http://services.datasport.com/2014/lauf/lauerzerseelauf,15.0,27.0,0.0,Partly cloudy,,,friday,27,6,2014
1743,mer. 25.06.2014,"Chrischonalauf, Riehen",Riehen,http://services.datasport.com/2014/lauf/chrischonalauf,14.0,21.0,0.0,Patchy rain possible,47.58482739999999,7.649911100000001,wednesday,25,6,2014
1744,sam. 21.06.2014,10-Meilen Laufen,Laufen,http://services.datasport.com/2014/lauf/laufen,13.0,28.0,0.0,Clear,,,saturday,21,6,2014
1745,mer. 18.06.2014,Tour du Pays de Vaud printanier #3 - Yens,Champvent,http://services.datasport.com/2014/lauf/tdpv-printanier/etape3,11.0,21.0,0.0,Fog,46.7829756,6.5728678,wednesday,18,6,2014
1746,mar. 17.06.2014,"Töss-Stafette, Winterthur",Winterthur,http://services.datasport.com/2014/lauf/toess,13.0,24.0,0.0,Partly cloudy,39.8088766,-75.6037351,tuesday,17,6,2014
1747,dim. 15.06.2014,Schweizer Frauenlauf Bern,Bern,http://services.datasport.com/2014/lauf/frauenlauf,9.0,21.0,0.0,Partly cloudy,46.9479739,7.4474468,sunday,15,6,2014
1748,sam. 14.06.2014,Hellebardenlauf Sempach,Sempach Stadt,http://services.datasport.com/2014/lauf/sempach,10.0,23.0,0.0,Patchy rain possible,,,saturday,14,6,2014
1749,sam. 14.06.2014,"Wylandlauf, Andelfingen",Andelfingen,http://services.datasport.com/2014/zkb/wyland,15.0,24.0,0.0,Patchy rain possible,,,saturday,14,6,2014
1750,jeu. 12.06.2014,"Bieler Lauftage, Biel/Bienne",Biel/Bienne,http://services.datasport.com/2014/lauf/biel,19.0,29.0,0.0,Mist,47.1367785,7.2467909,thursday,12,6,2014
1751,mer. 11.06.2014,Tour du Pays de Vaud printanier #2 Yverdon-les-Bains,Moudon,http://services.datasport.com/2014/lauf/tdpv-printanier/etape2,23.0,28.0,0.0,Sunny,46.6698891,6.7975224,wednesday,11,6,2014
1752,sam. 07.06.2014,"FISHERMAN'S FRIEND StrongmanRun, Engelberg",Engelberg,http://services.datasport.com/2014/lauf/strongmanrun_ch,14.0,27.0,0.0,Clear,46.8200266,8.4069918,saturday,7,6,2014
1753,sam. 07.06.2014,Pfingstlauf Wohlen AG,Wohlen AG,http://services.datasport.com/2014/lauf/wohlen,22.0,32.0,0.0,Clear,47.3493653,8.2768762,saturday,7,6,2014
1754,mer. 04.06.2014,Tour du Pays de Vaud printanier #1 Moudon,Nyon,http://services.datasport.com/2014/lauf/tdpv-printanier/etape1,7.0,15.0,0.0,Light rain shower,46.3832683,6.2347852,wednesday,4,6,2014
1755,mer. 04.06.2014,"Gempenlauf, Dornach",Dornach,http://services.datasport.com/2014/lauf/gempen,15.0,22.0,0.0,Partly cloudy,47.4790491,7.6170412,wednesday,4,6,2014
1756,dim. 01.06.2014,Winterthur Marathon,Winterthur,http://services.datasport.com/2014/lauf/winterthur,14.0,24.0,0.0,Clear,39.8088766,-75.6037351,sunday,1,6,2014
1757,dim. 01.06.2014,"La Cuorsa dil Rein, Disentis",Disentis/Mustér,http://services.datasport.com/2014/lauf/cuorsadilrein,5.0,19.0,0.0,Clear,,,sunday,1,6,2014
1758,dim. 01.06.2014,"Semi-Marathon Fribourg, Courtepin",Courtepin,http://services.datasport.com/2014/lauf/semi-marathon-fribourg,10.0,21.0,0.0,Clear,,,sunday,1,6,2014
1759,dim. 20.07.2014,"Girolaghiamo, Ponte Tresa",Ponte Tresa,http://services.datasport.com/2014/lauf/girolaghiamo,19.0,30.0,0.0,Sunny,,,sunday,20,7,2014
1760,sam. 19.07.2014,"Eiger Ultra Trail, Grindelwald",Grindelwald,http://services.datasport.com/2014/lauf/eiger-trail,12.0,31.0,0.0,Partly cloudy,46.624164,8.0413962,saturday,19,7,2014
1761,ven. 18.07.2014,"Aegeriseelauf, Oberägeri",Oberägeri,http://services.datasport.com/2014/lauf/aegeri,,,,,,,friday,18,7,2014
1762,dim. 06.07.2014,Montreux - Les Rochers de Naye,Montreux,http://services.datasport.com/2014/lauf/montreux,16.0,21.0,0.0,Clear,46.4312213,6.9106799,sunday,6,7,2014
1763,sam. 05.07.2014,"Zermatt Marathon, Zermatt",Zermatt,http://services.datasport.com/2014/lauf/zermattmarathon,8.0,14.0,0.0,Sunny,,,saturday,5,7,2014
1764,sam. 05.07.2014,"Tour du Lac de Joux, Le Sentier",Le Sentier,http://services.datasport.com/2014/lauf/tour-du-lac-de-joux,17.0,21.0,0.0,Clear,37.0986603,-93.1115214,saturday,5,7,2014
1765,jeu. 03.07.2014,"Swiss Management Run, Arosa",Arosa,http://services.datasport.com/2014/lauf/swiss-management-run,8.0,22.0,0.0,Clear,,,thursday,3,7,2014
1766,dim. 31.08.2014,"crossrun, Therwil",Therwil,http://services.datasport.com/2014/lauf/crossrun,14.0,18.0,0.0,Light rain shower,47.4990611,7.5532808,sunday,31,8,2014
1767,sam. 30.08.2014,"Sommer Gommerlauf, Ulrichen",Ulrichen,http://services.datasport.com/2014/lauf/sommer-gommer,7.0,17.0,0.0,Light drizzle,,,saturday,30,8,2014
1768,sam. 30.08.2014,Türlerseelauf Affoltern am Albis,Affoltern am Albis,http://services.datasport.com/2014/zkb/affoltern,17.0,24.0,0.0,Fog,47.2795081,8.4540083,saturday,30,8,2014
1769,mer. 27.08.2014,"Tour du Pays de Vaud #3, Chavornay",Yverdon-les-Bains,http://services.datasport.com/2014/lauf/tdpv/etape3,10.0,23.0,0.0,Patchy rain possible,46.7784736,6.641183,wednesday,27,8,2014
1770,mer. 27.08.2014,Liestaler Stadtlauf,Liestal,http://services.datasport.com/2014/lauf/liestal,13.0,23.0,0.0,Light rain shower,47.4866143,7.7334272,wednesday,27,8,2014
1771,mer. 27.08.2014,"Groupe E Tour Fribourg #2, Charmey",Charmey (Gruyère),http://services.datasport.com/2014/lauf/groupe-e-tour/etape2,8.0,21.0,0.0,Fog,46.6175845,7.1654493,wednesday,27,8,2014
1772,dim. 24.08.2014,"Thuner Stadtlauf, Thun",Thun,http://services.datasport.com/2014/lauf/thunstadt,3.0,19.0,0.0,Sunny,46.7579868,7.6279881,sunday,24,8,2014
1773,dim. 24.08.2014,"Rheinfall-Lauf, Neuhausen",Neuhausen am Rheinfall,http://services.datasport.com/2014/lauf/rheinfall,10.0,20.0,0.0,Clear,47.6837423,8.6126098,sunday,24,8,2014
1774,dim. 24.08.2014,"La Montheysanne, Monthey",Monthey,http://services.datasport.com/2014/lauf/montheysanne,7.0,16.0,0.0,Sunny,46.2521873,6.9469598,sunday,24,8,2014
1775,sam. 23.08.2014,"Inferno Halbmarathon, Mürren",Mürren,http://services.datasport.com/2014/tri/inferno,6.0,12.0,0.0,Patchy light rain with thunder,,,saturday,23,8,2014
1776,sam. 23.08.2014,"Matterhorn Ultraks Trail, Zermatt",Zermatt,http://services.datasport.com/2014/lauf/matterhorn-ultraks,4.0,14.0,0.0,Clear,,,saturday,23,8,2014
1777,mer. 20.08.2014,Emmenlauf Utzenstorf,Utzenstorf,http://services.datasport.com/2014/lauf/emme,12.0,19.0,0.0,Light rain shower,47.12816670000001,7.5588034,wednesday,20,8,2014
1778,mer. 20.08.2014,"Groupe E Tour Fribourg #1, Cousset",Cousset,http://services.datasport.com/2014/lauf/groupe-e-tour/etape1,9.0,19.0,0.0,Light rain shower,46.81832,6.977279999999999,wednesday,20,8,2014
1779,mer. 20.08.2014,"Tour du Pays de Vaud #2, Mezières",Mézières VD,http://services.datasport.com/2014/lauf/tdpv/etape2,9.0,19.0,0.0,Light rain shower,46.5955273,6.7702883,wednesday,20,8,2014
1780,dim. 17.08.2014,Basler Bruggelauf,Basel,http://services.datasport.com/2014/lauf/bruggelauf,11.0,22.0,0.0,Mist,47.5595986,7.5885761,sunday,17,8,2014
1781,sam. 16.08.2014,"Mountainman, Titlis-Hasliberg-Pilatus",Sarnen,http://services.datasport.com/2014/lauf/mountainman,5.0,14.0,0.0,Fog,,,saturday,16,8,2014
1782,jeu. 14.08.2014,"Swiss IRONTRAIL, Davos",Chur,http://services.datasport.com/2014/lauf/irontrail,6.0,13.0,0.0,Fog,46.8507835,9.5319859,thursday,14,8,2014
1783,mer. 13.08.2014,"Tour du Pays de Vaud #1, Penthaz",Penthaz,http://services.datasport.com/2014/lauf/tdpv/etape1,,,,,46.5993131,6.539251200000001,wednesday,13,8,2014
1784,dim. 10.08.2014,"Sierre-Zinal, Sierre",Sierre,http://services.datasport.com/2014/lauf/zinal,11.0,23.0,0.0,Patchy light rain with thunder,46.29413110000001,7.533536199999999,sunday,10,8,2014
1785,sam. 09.08.2014,"Münsiger-Louf, Münsingen",Münsingen,http://services.datasport.com/2014/lauf/muensingen,18.0,26.0,0.0,Patchy rain possible,46.8746813,7.5627528,saturday,9,8,2014
1786,sam. 09.08.2014,"Glacier 3000 Run, Gstaad",Gstaad,http://services.datasport.com/2014/lauf/glacier3000,13.0,25.0,0.0,Patchy light rain with thunder,46.4717588,7.2865728,saturday,9,8,2014
1787,dim. 03.08.2014,"Course pédestre Thyon-Dixence, Thyon",Thyon-Les Collons,http://services.datasport.com/2014/lauf/thyon,28.0,31.0,0.0,Clear,,,sunday,3,8,2014
1788,dim. 28.09.2014,"Pfäffikerseelauf, Wetzikon",Wetzikon ZH,http://services.datasport.com/2014/zkb/pfaeffiker,9.0,26.0,0.0,Clear,,,sunday,28,9,2014
1789,dim. 28.09.2014,IWB Basel Marathon,Basel,http://services.datasport.com/2014/lauf/runtothebeat,10.0,26.0,0.0,Mist,47.5595986,7.5885761,sunday,28,9,2014
1790,dim. 28.09.2014,"Stralugano, Lugano",Lugano,http://services.datasport.com/2014/lauf/stralugano,7.0,24.0,0.0,Clear,46.0036778,8.951051999999999,sunday,28,9,2014
1791,sam. 27.09.2014,Run to Run de Carouge,Carouge GE,http://services.datasport.com/2014/lauf/carouge,5.0,24.0,0.0,Sunny,46.1829674,6.1378539,saturday,27,9,2014
1792,sam. 27.09.2014,Course pédestre de Renens,Renens VD,http://services.datasport.com/2014/lauf/renens,6.0,23.0,0.0,Sunny,46.53381,6.59137,saturday,27,9,2014
1793,sam. 27.09.2014,"Les KM de Chando, Chandolin",Zinal,http://services.datasport.com/2014/lauf/chandolin,3.0,17.0,0.0,Clear,46.13333300000001,7.616667,saturday,27,9,2014
1794,dim. 21.09.2014,Neeracher Kinder- und Jugendlauf,Neerach,http://services.datasport.com/2014/lauf/neerach,12.0,24.0,0.0,Clear,,,sunday,21,9,2014
1795,sam. 20.09.2014,"Int Greifenseelauf, Uster",Uster,http://services.datasport.com/2014/lauf/Greifenseelauf,12.0,24.0,0.0,Clear,47.3482747,8.717873899999999,saturday,20,9,2014
1796,sam. 20.09.2014,"Willisauer Lauf, Willisau",Willisau,http://services.datasport.com/2014/lauf/willisau,14.0,24.0,0.0,Clear,,,saturday,20,9,2014
1797,sam. 20.09.2014,Arosa Trailrun,Arosa,http://services.datasport.com/2014/lauf/arosa-trailrun,7.0,19.0,0.0,Mist,,,saturday,20,9,2014
1798,jeu. 18.09.2014,B2RUN Swiss Corporate Challenge Zürich,Zürich,http://services.datasport.com/2014/lauf/b2run-zurich,12.0,28.0,0.0,Clear,47.3768866,8.541694,thursday,18,9,2014
1799,mer. 17.09.2014,"Groupe E Tour Fribourg #5, Givisiez",Givisiez,http://services.datasport.com/2014/lauf/groupe-e-tour/etape5,10.0,24.0,0.0,Clear,46.8128615,7.131657799999999,wednesday,17,9,2014
1800,dim. 14.09.2014,"Semi-Marathon de la Côte, Allaman-Nyon",Nyon,http://services.datasport.com/2014/lauf/semi-cote,12.0,21.0,0.0,Mist,46.3832683,6.2347852,sunday,14,9,2014
1801,dim. 14.09.2014,"Running & Walking Day Ticino, Bellinzona",Bellinzona,http://services.datasport.com/2014/lauf/ticino-running,8.0,20.0,0.0,Sunny,46.1946216,9.0244124,sunday,14,9,2014
1802,sam. 13.09.2014,"Jungfrau-Marathon, Interlaken",Interlaken,http://services.datasport.com/2014/lauf/jungfrau,6.0,14.0,0.0,Fog,,,saturday,13,9,2014
1803,sam. 13.09.2014,"Burgdorfer Stadtlauf, Burgdorf",Burgdorf,http://services.datasport.com/2014/lauf/burgdorf,14.0,21.0,0.0,Cloudy,45.277123,-115.9129022,saturday,13,9,2014
1804,sam. 13.09.2014,"Rütilauf, Rüti ZH",Rüti ZH,http://services.datasport.com/2014/zkb/rueti,9.0,18.0,0.0,Light drizzle,47.2566995,8.854421,saturday,13,9,2014
1805,sam. 13.09.2014,"Semi-Marathon des Côtes de l'Orbe, Arnex-sur-Orbe",Arnex-sur-Orbe,http://services.datasport.com/2014/lauf/semi-orbe,12.0,24.0,0.0,Sunny,46.6938865,6.518745099999999,saturday,13,9,2014
1806,ven. 12.09.2014,"Jungfrau Minirun + Minimarathon, Interlaken",Interlaken,http://services.datasport.com/2014/lauf/jmprolog,4.0,12.0,0.0,Fog,,,friday,12,9,2014
1807,mer. 10.09.2014,"Groupe E Tour Fribourg #4, Siviriez",Siviriez,http://services.datasport.com/2014/lauf/groupe-e-tour/etape4,10.0,23.0,0.0,Patchy rain possible,46.6585092,6.877722,wednesday,10,9,2014
1808,mer. 10.09.2014,"Tour du Pays de Vaud #5, St. Prex",St-Prex,http://services.datasport.com/2014/lauf/tdpv/etape6,11.0,23.0,0.0,Patchy rain possible,46.4829113,6.458343500000001,wednesday,10,9,2014
1809,dim. 07.09.2014,"SWITZERLAND MARATHON light, Sarnen",Sarnen,http://services.datasport.com/2014/lauf/switzerland,8.0,24.0,0.0,Sunny,,,sunday,7,9,2014
1810,mer. 03.09.2014,"Groupe E Tour Fribourg #3, Kerzers",Kerzers,http://services.datasport.com/2014/lauf/groupe-e-tour/etape3,7.0,19.0,0.0,Fog,46.97488999999999,7.1954365,wednesday,3,9,2014
1811,mer. 03.09.2014,"Tour du Pays de Vaud #4, La Sarraz",Chavornay,http://services.datasport.com/2014/lauf/tdpv/etape4,8.0,19.0,0.0,Sunny,46.7088129,6.5707689,wednesday,3,9,2014
1812,dim. 26.10.2014,Lausanne Marathon,Lausanne,http://services.datasport.com/2014/lauf/lamara,4.0,17.0,0.0,Mist,46.5196535,6.6322734,sunday,26,10,2014
1813,dim. 26.10.2014,"SwissCityMarathon - Lucerne, Luzern",Luzern,http://services.datasport.com/2014/lauf/lucerne,0.0,17.0,0.0,Mist,47.05016819999999,8.3093072,sunday,26,10,2014
1814,dim. 26.10.2014,Muttenzer Herbstlauf,Muttenz,http://services.datasport.com/2014/lauf/muttenz,6.0,17.0,0.0,Sunny,47.5279292,7.6476369,sunday,26,10,2014
1815,sam. 25.10.2014,"Glarner Stadtlauf, Glarus",Glarus,http://services.datasport.com/2014/lauf/glarus,4.0,11.0,0.0,Light sleet,,,saturday,25,10,2014
1816,dim. 19.10.2014,Schlosslauf Rapperswil-Jona,Rapperswil SG,http://services.datasport.com/2014/lauf/schloss,8.0,25.0,0.0,Clear,47.2266239,8.818437399999999,sunday,19,10,2014
1817,dim. 19.10.2014,Herbstlauf Riehen (Staffelmarathon & Kinderlauf),Riehen,http://services.datasport.com/2014/lauf/riehen,14.0,21.0,0.0,Clear,47.58482739999999,7.649911100000001,sunday,19,10,2014
1818,dim. 19.10.2014,"Bremgartenlauf, Bremgarten b.Bern",Bremgarten b. Bern,http://services.datasport.com/2014/lauf/bremgarten,9.0,24.0,0.0,Clear,46.9756803,7.437264300000001,sunday,19,10,2014
1819,sam. 18.10.2014,Transruinaulta Trailmarathon / Transviamala Ilanz-Thusis-Donat ,Donat,http://services.datasport.com/2014/lauf/transviamala,15.0,23.0,0.0,Cloudy,,,saturday,18,10,2014
1820,sam. 11.10.2014,"Hallwilerseelauf, Beinwil am See",Beinwil am See,http://services.datasport.com/2014/lauf/hallwil,9.0,21.0,0.0,Partly cloudy,,,saturday,11,10,2014
1821,sam. 11.10.2014,"Brienzerseelauf, Bönigen",Bönigen b. Interlaken,http://services.datasport.com/2014/lauf/brienzer,8.0,14.0,0.0,Mist,,,saturday,11,10,2014
1822,sam. 11.10.2014,"Bürenlauf, Büren an der Aare",Büren an der Aare,http://services.datasport.com/2014/lauf/bueren,11.0,20.0,0.0,Fog,,,saturday,11,10,2014
1823,sam. 04.10.2014,Morat-Fribourg,Murten,http://services.datasport.com/2014/lauf/morat,7.0,22.0,0.0,Sunny,46.92922110000001,7.120184,saturday,4,10,2014
1824,sam. 29.11.2014,Basler Stadtlauf,Basel,http://services.datasport.com/2014/lauf/basel,2.0,12.0,0.0,Sunny,47.5595986,7.5885761,saturday,29,11,2014
1825,sam. 29.11.2014,Foulées automnales de Meyrin,Meyrin,http://services.datasport.com/2014/lauf/meyrin,3.0,13.0,0.0,Sunny,46.2283204,6.070988,saturday,29,11,2014
1826,dim. 23.11.2014,"Course de l'Avent, Fribourg",Fribourg,http://services.datasport.com/2014/lauf/Avent,2.0,13.0,0.0,Clear,46.8064773,7.161971899999999,sunday,23,11,2014
1827,sam. 22.11.2014,Langenthaler Stadtlauf,Langenthal,http://services.datasport.com/2014/lauf/langenthal,3.0,14.0,0.0,Clear,47.2120786,7.790562299999999,saturday,22,11,2014
1828,dim. 16.11.2014,Frauenfelder,Frauenfeld,http://services.datasport.com/2014/lauf/frauenfelder,4.0,9.0,0.0,Patchy light rain,,,sunday,16,11,2014
1829,sam. 15.11.2014,"Corrida Bulloise, Bulle",Bulle,http://services.datasport.com/2014/lauf/corrida,3.0,9.0,0.0,Moderate rain,46.6154512,7.057726799999999,saturday,15,11,2014
1830,dim. 09.11.2014,"Int. Bieler Cross, Biel-Bienne",Biel/Bienne,http://services.datasport.com/2014/lauf/bielercross,2.0,13.0,0.0,Clear,47.1367785,7.2467909,sunday,9,11,2014
1831,dim. 09.11.2014,"Augusta Raurica Lauf, Augst BL",Augst BL,http://services.datasport.com/2014\lauf\augusta-raurica,2.0,13.0,0.0,Clear,,,sunday,9,11,2014
1832,sam. 08.11.2014,Night Run Morges,Morges,http://services.datasport.com/2014/lauf/nightrun-morges,0.0,13.0,0.0,Clear,46.5088127,6.496130099999999,saturday,8,11,2014
1833,sam. 08.11.2014,"Kyburglauf, Kyburg",Kyburg,http://services.datasport.com/2014/lauf/kyburg,1.0,13.0,0.0,Clear,,,saturday,8,11,2014
1834,ven. 07.11.2014,"ISST Division 1 Cross Country Championship 2015, Rüschlikon",Rüschlikon,http://services.datasport.com/2014/lauf/isst,-1.0,13.0,0.0,Mist,,,friday,7,11,2014
1835,dim. 02.11.2014,"Walliseller Lauf, Wallisellen",Wallisellen,http://services.datasport.com/2014/lauf/wallisellen,4.0,18.0,0.0,Partly cloudy,,,sunday,2,11,2014
1836,dim. 02.11.2014,"Gurtenclassic, Wabern",Wabern,http://services.datasport.com/2014/lauf/gurten,4.0,19.0,0.0,Clear,46.92901639999999,7.448973199999999,sunday,2,11,2014
1837,sam. 01.11.2014,"Noviodurun, Nyon",Nyon,http://services.datasport.com/2014/lauf/noviodurun,9.0,16.0,0.0,Clear,46.3832683,6.2347852,saturday,1,11,2014
1838,mer. 31.12.2014,Gippinger Stauseelauf,Leuggern,http://services.datasport.com/2014/lauf/gippingen,-2.0,0.0,0.0,Mist,47.5810513,8.2152586,wednesday,31,12,2014
1839,mer. 31.12.2014,Silvesterlauf Gersau,Gersau,http://services.datasport.com/2014/lauf/gersau,-11.0,-3.0,0.0,Mist,,,wednesday,31,12,2014
1840,dim. 14.12.2014,"Zürcher Silvesterlauf, Zürich",Zürich,http://services.datasport.com/2014/lauf/silvester,2.0,10.0,0.0,Sunny,47.3768866,8.541694,sunday,14,12,2014
1841,sam. 13.12.2014,Course Titzé de noël Sion,Sion,http://services.datasport.com/2014/lauf/sion,1.0,5.0,0.0,Clear,46.2331221,7.360625999999999,saturday,13,12,2014
1842,sam. 13.12.2014,"Christmas Midnight Run, Lausanne",Lausanne,http://services.datasport.com/2014/lauf/midnight,0.0,8.0,0.0,Partly cloudy,46.5196535,6.6322734,saturday,13,12,2014
1843,sam. 13.12.2014,"La Trotteuse-Tissot, La Chaux-de-Fonds",La Chaux-de-Fonds,http://services.datasport.com/2014/lauf/trotteuse,3.0,9.0,0.0,Partly cloudy,47.1034892,6.832783800000001,saturday,13,12,2014
1844,sam. 06.12.2014,"Course de l'Escalade, Genève",Genève,http://services.datasport.com/2014/lauf/escalade,2.0,5.0,0.0,Patchy rain possible,46.2043907,6.1431577,saturday,6,12,2014
1845,sam. 06.12.2014,Gossauer Weihnachtslauf,Gossau SG,http://services.datasport.com/2014/lauf/gossau,-1.0,3.0,0.0,Mist,47.4155608,9.248852,saturday,6,12,2014
1846,sam. 06.12.2014,Course à Travers Aigle,Aigle,http://services.datasport.com/2014/lauf/aigle,-2.0,2.0,0.0,Light drizzle,46.3190253,6.970566,saturday,6,12,2014
1847,dim. 25.01.2015,"Reppischtallauf, Stallikon",Stallikon,http://services.datasport.com/2015/lauf/reppischtallauf,-5.0,3.0,0.0,Light snow,,,sunday,25,1,2015
1848,dim. 18.01.2015,"Cross Malcantonese, Banco di Bedigliora",Banco,http://services.datasport.com/2015/lauf/cross-malcantone,23.0,33.0,0.0,Light rain shower,,,sunday,18,1,2015
1849,sam. 10.01.2015,"Dietiker Neujahrslauf, Dietikon",Dietikon,http://services.datasport.com/2015/zkb/zhneujahr,10.0,13.0,0.0,Patchy rain possible,47.4053885,8.39977,saturday,10,1,2015
1850,jeu. 01.01.2015,"Neujahrsmarathon Zürich, Schlieren",Schlieren,http://services.datasport.com/2015/lauf/neujahrsmarathon/,-5.0,2.0,0.0,Mist,47.3982611,8.448795,thursday,1,1,2015
1851,sam. 28.02.2015,ASICS Bremgarter Reusslauf,Bremgarten AG,http://services.datasport.com/2015/lauf/reuss,-3.0,4.0,0.0,Freezing fog,47.34917739999999,8.3397905,saturday,28,2,2015
1852,sam. 28.03.2015,"Badener Limmat-Lauf, Baden",Baden,http://services.datasport.com/2015/lauf/baden,6.0,12.0,0.0,Cloudy,48.5699281,8.5303972,saturday,28,3,2015
1853,sam. 28.03.2015,Männedörfler Waldlauf,Männedorf,http://services.datasport.com/2015/zkb/maennedorf,4.0,13.0,0.0,Sunny,47.2574625,8.6946733,saturday,28,3,2015
1854,sam. 28.03.2015,Birslauf Basel,Basel,http://services.datasport.com/2015/lauf/birslauffr,4.0,14.0,0.0,Clear,47.5595986,7.5885761,saturday,28,3,2015
1855,sam. 28.03.2015,"SM/CS 10km Strasse/route + Volkslauf 10km, Uster",Uster,http://services.datasport.com/2015/lauf/sm10km,4.0,13.0,0.0,Sunny,47.3482747,8.717873899999999,saturday,28,3,2015
1856,sam. 21.03.2015,Kerzerslauf,Kerzers,http://services.datasport.com/2015/lauf/kerzers,4.0,13.0,0.0,Light rain,46.97488999999999,7.1954365,saturday,21,3,2015
1857,dim. 15.03.2015,Tour de Presinge,Presinge,http://services.datasport.com/2015/lauf/presinge,0.0,12.0,0.0,Clear,46.21860299999999,6.2535283,sunday,15,3,2015
1858,sam. 07.03.2015,Laufsporttag Winterthur,Winterthur,http://services.datasport.com/2015/zkb/winterthur,-4.0,10.0,0.0,Clear,39.8088766,-75.6037351,saturday,7,3,2015
1859,dim. 01.03.2015,10km de Payerne,Payerne,http://services.datasport.com/2015/lauf/payerne,1.0,5.0,0.0,Partly cloudy,46.8220266,6.9405663,sunday,1,3,2015
1860,mer. 29.04.2015,GO-IN 6 Weeks #2 Gettnau,Mauensee,http://services.datasport.com/2015/lauf/6weeks/etappe2,4.0,15.0,0.0,Overcast,,,wednesday,29,4,2015
1861,mer. 29.04.2015,10km-Lauf Kapo Aargau,Aarau,http://services.datasport.com/2015/lauf/kapoag,4.0,17.0,0.0,Sunny,47.390434,8.0457015,wednesday,29,4,2015
1862,mer. 29.04.2015,Tour du Chablais #4 Les Mosses,Les Mosses,http://services.datasport.com/2015/lauf/TourDuChablais/etappe4,-1.0,13.0,0.0,Overcast,,,wednesday,29,4,2015
1863,dim. 26.04.2015,Walking Lugano,Lugano,http://services.datasport.com/2015/lauf/lugano,11.0,14.0,0.0,Light rain,46.0036778,8.951051999999999,sunday,26,4,2015
1864,dim. 26.04.2015,"Aargauer Volkslauf, Aarau",Aarau,http://services.datasport.com/2015/lauf/aargauer-volkslauf,11.0,19.0,0.0,Patchy rain possible,47.390434,8.0457015,sunday,26,4,2015
1865,sam. 25.04.2015,Luzerner Stadtlauf,Luzern,http://services.datasport.com/2015/lauf/luzern,10.0,19.0,0.0,Partly cloudy,47.05016819999999,8.3093072,saturday,25,4,2015
1866,sam. 25.04.2015,20km de Lausanne,Lausanne,http://services.datasport.com/2015/lauf/km20,13.0,19.0,0.0,Partly cloudy,46.5196535,6.6322734,saturday,25,4,2015
1867,sam. 25.04.2015,"Chäsitzerlouf, Kehrsatz",Kehrsatz,http://services.datasport.com/2015/lauf/kehrsatz,10.0,19.0,0.0,Patchy light drizzle,,,saturday,25,4,2015
1868,mer. 22.04.2015,GO-IN 6 Weeks #1 Mauensee,Mauensee,http://services.datasport.com/2015/lauf/6weeks/etappe1,10.0,20.0,0.0,Clear,,,wednesday,22,4,2015
1869,mer. 22.04.2015,Tour du Chablais #3 Evionnaz,Evionnaz,http://services.datasport.com/2015/lauf/TourDuChablais/etappe3,5.0,12.0,0.0,Clear,46.1782231,7.0223787,wednesday,22,4,2015
1870,dim. 19.04.2015,"Zürich Marathon, Teamrun und Cityrun",Zürich,http://services.datasport.com/2015/lauf/zuerich,3.0,17.0,0.0,Clear,47.3768866,8.541694,sunday,19,4,2015
1871,sam. 18.04.2015,"Les Traine-Savates, Cheseaux-sur-Lausanne",Cheseaux-sur-Lausanne,http://services.datasport.com/2015/lauf/traines,9.0,14.0,0.0,Clear,46.585452,6.6047712,saturday,18,4,2015
1872,sam. 18.04.2015,"Rotseelauf, Ebikon",Ebikon,http://services.datasport.com/2015/lauf/rotsee,7.0,13.0,0.0,Sunny,,,saturday,18,4,2015
1873,mer. 15.04.2015,Tour du Chablais #2 Le Bouveret,Bouveret,http://services.datasport.com/2015/lauf/TourDuChablais/etappe2,6.0,20.0,0.0,Clear,46.3835529,6.854975199999999,wednesday,15,4,2015
