,city,latitude,longitude,distance,runners,population,canton
731,Vétroz,46.2257544,7.281970599999998,0.7130800324428153,9,nan,nan
732,Tramelan,47.2235029,7.102975,0.8467372521171629,5,nan,nan
733,Remaufens,46.5310802,6.878299999999999,0.2462918134661601,4,nan,nan
734,F-Villy le Pelloux,46.000601,6.133188,0.7200706453185018,1,nan,nan
735,Champvent,46.7829756,6.5728678,0.26993990749752395,1,nan,nan
736,Allschwil,47.5528925,7.5433615,1.3775573879452765,3,20536,BL
737,Marchissy,46.4878378,6.2470386,0.3865463618992291,2,nan,nan
738,Vaulion,46.6879021,6.3889387,0.2958367246067531,4,nan,nan
739,Romont FR,46.691887,6.9118086,0.3283356614218007,9,nan,nan
740,Saint-Barthélemy,17.9,-62.833333,75.13025381948195,3,nan,nan
741,Boussens,43.1761539,0.9726119999999999,6.5734889319029115,9,nan,nan
742,Botterens,46.6168996,7.1122067,0.4896864061969672,1,nan,nan
743,D-Geneve,46.2043907,6.1431577,0.5819147712941558,1,nan,nan
744,F-Eplessier,49.783147,1.960489,5.698768226961473,1,nan,nan
745,Collonge-Bellerive,46.2514024,6.2022904,0.5067978225488015,6,nan,nan
746,Granges VS,46.2584696,7.463425,0.8712232846990314,2,nan,nan
747,Granges-Marnand,46.76336,6.88765,0.3530015098690243,1,nan,nan
748,Gerolfingen,49.0531015,10.5107558,4.6326001873476805,1,nan,nan
749,Meinier,46.2467593,6.2343577,0.4825019675608873,2,nan,nan
750,Le Locle,47.0577195,6.7487354,0.5505255832384184,5,10444,NE
751,F-Lovagny,45.903776,6.032813000000001,0.8594520732271255,1,nan,nan
752,Salavaux,46.9183635,7.0223447,0.5577860550279926,4,nan,nan
753,F-Douai,50.367874,3.080602,5.236713735750527,3,nan,nan
754,Chesières,46.2957462,6.9916269,0.4234021929035525,2,nan,nan
755,F-Bordeaux,44.837789,-0.57918,7.404979968692138,3,nan,nan
756,F-Veigy Foncenex,46.2722263,6.2736508,0.4356952932160252,5,nan,nan
757,F-Les Fourgs,46.834976,6.400415,0.3913905934700149,1,nan,nan
758,F-Gradignan,44.77426699999999,-0.618945,7.458320341664122,1,nan,nan
759,Vérossaz,46.2112877,6.9875012,0.4704001025749017,1,nan,nan
760,F-Villers le Lac,47.059247,6.667754,0.5407587430810643,4,nan,nan
761,Corbières,43.760822,5.750508,2.8963186057527244,1,nan,nan
762,F-Morbier,46.536667,6.014615999999999,0.6178916757466562,1,nan,nan
763,Soulce,47.3036769,7.269925199999999,1.010590178950302,2,nan,nan
764,F-Collonges,46.13848,5.904071,0.8219318539076135,4,nan,nan
765,Riddes,46.1731437,7.222514899999998,0.6844370459131272,2,nan,nan
766,Martigny-Croix,46.083,7.048719999999999,0.6034020630672456,2,nan,nan
767,Le Brassus,46.5818107,6.2116248,0.4252161358577541,2,nan,nan
768,Echandens,46.5352022,6.5418995,0.09170171139569867,13,nan,nan
769,Villy VD,46.28315000000001,6.996690000000001,0.4344345334659792,1,nan,nan
770,F-Annecy le Vieux,45.9192139,6.141949899999999,0.7752063260193403,8,nan,nan
771,I-Clivio (VA),45.8642658,8.9309469,2.3902788324615063,1,nan,nan
772,Montagny-la-Ville,46.8174635,6.995116899999999,0.4694104830446938,1,nan,nan
773,Delémont,47.365837,7.345155500000001,1.106448102792293,14,12593,JU
774,F-Ramonchamp,47.891242,6.738688,1.375710391189008,1,nan,nan
775,St-Aubin-Sauges,46.89295329999999,6.7705679,0.3980930913872824,5,nan,nan
776,Villette (Lavaux),46.4991846,6.7096417,0.08003018000791867,3,nan,nan
777,F-Villard,n,a,,1,nan,nan
778,Essert FR,46.73333100000001,7.166666,0.575528908866457,2,nan,nan
779,Vesin,49.6152553,13.8242223,7.82987097495064,2,nan,nan
780,Juriens,46.6913802,6.448674,0.25139371347201656,3,nan,nan
781,Malleray,47.23844700000001,7.271144899999999,0.9616760832809113,4,nan,nan
782,Bassersdorf,47.4434608,8.6287132,2.199816311094481,1,11561,ZH
783,F-Huningue,47.593723,7.581459000000001,1.433380128953102,2,nan,nan
784,Pompaples,46.6667994,6.5107091,0.1908659082217188,9,nan,nan
785,Niederscherli,46.883334,7.383337999999999,0.8344827975778829,1,nan,nan
786,Fleurier,46.9023107,6.5808426,0.3860979926138999,4,nan,nan
787,Cressier NE,47.050861,7.037362399999999,0.6680407966413805,1,nan,nan
788,Cheyres,46.8167597,6.789268799999999,0.3360351911624747,2,nan,nan
789,Treycovagnes,46.7739321,6.6092062,0.25532274112151315,4,nan,nan
790,Grenchen,47.1922876,7.3958907,1.0176187956902645,3,16741,SO
791,GB-Lausanne,51.4712809,-0.0521569,8.318667101404458,1,nan,nan
792,Le Landeron,47.0581255,7.0730626,0.6958787348530249,8,4501,NE
793,F-Guereins,46.1090469,4.780163,1.8970795222530121,1,nan,nan
794,F-Bornay,46.616144,5.552657,1.083919733070309,2,nan,nan
795,F-Dompierre sur Mont,46.559159,5.609027999999999,1.0240077310017797,1,nan,nan
796,F-Belfort,47.63967400000001,6.863849,1.1437102687899727,5,nan,nan
797,Niederglatt ZH,47.49048570000001,8.5033814,2.1079754050322457,1,nan,nan
798,Riex,46.4934152,6.7362718,0.10725724026586636,1,nan,nan
799,D-Neustadt,49.3501864,8.1486886,3.2111417839724017,1,nan,nan
800,F-Mondreville,48.902726,1.553279,5.610277948149061,1,nan,nan
801,F-Bessan,43.36140899999999,3.427011,4.499801703923636,1,nan,nan
802,St-Imier,47.1522207,6.9962252,0.7297959819285694,1,nan,nan
803,Vinzel,46.4474998,6.2794339,0.3601414571858385,1,nan,nan
804,B-Turnhout,51.3216509,4.9375577,5.092272609889744,1,nan,nan
805,F-La Salvetat St Gilles,43.576698,1.272105,6.114931917146647,1,nan,nan
806,Grimisuat,46.25837000000001,7.382350000000001,0.7942820489220453,6,nan,nan
807,Villarimboud,46.7394735,6.962477199999999,0.39668045317918255,1,nan,nan
808,F-Bitche,49.050415,7.427276000000001,2.6526935186502483,1,nan,nan
809,Ependes FR,46.7537683,7.145980300000001,0.5645392091667778,5,nan,nan
810,I-Introd (AO),45.6920648,7.1848266,0.9950970280319048,1,nan,nan
811,NL-Wassenaar,52.1429096,4.4012129,6.0496809933125855,1,nan,nan
812,Ardon,47.782461,1.874874,4.922147075532852,4,nan,nan
813,F-Erstein,48.42353,7.66326,2.165104869661472,1,nan,nan
814,I-Firenze (FI),43.7695604,11.2558136,5.379603706564604,1,nan,nan
815,VD Ecublens,46.5296363,6.561525199999999,0.0714490314775515,1,nan,nan
816,F-Ville en Sallaz,46.146528,6.422414,0.4280929881679972,1,nan,nan
817,Biasca,46.3580008,8.9704651,2.3437730311116263,2,6168,TI
818,F-La Rouviere,43.931301,4.23613,3.5271903631105315,1,nan,nan
819,Hermance,n,a,,3,1016,GE
820,La Roche FR,46.6970359,7.1383057,0.5362212271749901,1,nan,nan
821,B-Brussels,n,a,,1,nan,nan
822,NL-Eindhoven,51.44164199999999,5.4697225,5.057419835175144,1,nan,nan
823,B-Leernes,50.39821,4.33217,4.509287767972213,1,nan,nan
824,F-Epagny,45.93813,6.090965000000001,0.7944711227998186,2,nan,nan
825,Les Avanchets,46.221991,6.108207999999999,0.6027001803412764,3,nan,nan
826,Neuhausen am Rheinfall,47.6837423,8.6126098,2.2971362587905846,1,10316,SH
827,I-Segrate (MI),45.49200039999999,9.2981309,2.8570731709646293,1,nan,nan
828,F-Salouel,49.870724,2.247804,5.518445923945133,1,nan,nan
829,Bolligen,46.97562070000001,7.497145799999998,0.9777066818620026,1,nan,nan
830,B-Liège,50.6325574,5.5796662,4.245463509221001,5,nan,nan
831,Gimel,46.5089236,6.3070078,0.32544253148193425,7,nan,nan
832,F-Varces Allieres et Riss,n,a,,2,nan,nan
833,B-Woluwe-Saint-Lambert,50.8489094,4.4320883,4.856261022839157,2,nan,nan
834,Montagny-près-Yverdon,46.79178839999999,6.6120529,0.2728850901354905,4,nan,nan
835,F-Felines,45.31718,4.728456,2.2517689070473006,1,nan,nan
836,Le Lignon,46.203703,6.096189,0.622262968827175,3,nan,nan
837,Bonstetten,47.31516,8.4680573,2.000733145384827,4,nan,nan
838,B-Arlon,49.6851364,5.810480399999999,3.270416750972484,2,nan,nan
839,La Joux FR,46.63334099999999,6.933334,0.3218110198992696,4,nan,nan
840,Villaz-St-Pierre,46.72097429999999,6.961233999999999,0.3856749160432861,1,nan,nan
841,Treyvaux,46.7272477,7.137338799999999,0.5460644743533501,2,nan,nan
842,F-Larnod,47.18773299999999,5.973537899999999,0.9382231489792224,3,nan,nan
843,Farvagny,46.7210719,7.0648956,0.4772120490844721,5,nan,nan
844,Corcelles-Payerne,46.8309425,6.9622657,0.453647175214716,1,nan,nan
845,Belmont-Lausanne,46.5191267,6.678912299999999,0.046641875085055004,1,nan,nan
846,Bioley-Orjulaz,46.62119999999999,6.598140000000001,0.10712973750461653,8,nan,nan
847,Tavannes,47.2200764,7.198525999999999,0.9006854311307465,3,nan,nan
848,Liestal,47.4866143,7.7334272,1.465453131284343,2,14168,BL
849,Boudevilliers,47.0256734,6.8891632,0.5674931792894566,1,nan,nan
850,Cottens FR,46.7531574,7.032901,0.46370954831335,4,nan,nan
851,F-Vallorcine,46.033505,6.931817,0.5710225322640156,1,nan,nan
852,Montherod,46.4985692,6.36594,0.26716666645008275,1,nan,nan
853,Nuvilly,46.7823407,6.8330755,0.3306448977502163,1,nan,nan
854,F-Etrembieres,46.17635,6.224038999999999,0.5333972426396754,4,nan,nan
855,CYP-Nicosia,35.1855659,33.38227639999999,29.05209462714319,2,nan,nan
856,B-Fontaine-l'Evêque,50.4166,4.32519,4.528667114992872,3,nan,nan
857,Prez-vers-Siviriez,46.63334,6.866667,0.26050907854278305,1,nan,nan
858,B-Flémalle,50.60187,5.44335,4.251826713771367,2,nan,nan
859,F-Stiring Wendel,49.20151200000001,6.932073,2.6985634723279106,1,nan,nan
860,F-Seynod,45.8890357,6.102035799999999,0.823911841237032,7,nan,nan
861,F-Les Houches,45.89038799999999,6.798735,0.6509105420599839,1,nan,nan
862,Boulens,46.6800404,6.719593799999999,0.18261656537064708,3,nan,nan
863,F-Jouars Pontchartrain,48.7889548,1.8980512,5.2500084027698986,2,nan,nan
864,F-Amphion les Bains,46.401488,6.590948999999999,0.1251830317000239,3,nan,nan
865,F-Munchhouse,47.869178,7.452789,1.5793866613162255,2,nan,nan
866,Huémoz,46.29125,7.02515,0.4544449159577094,1,nan,nan
867,Villard-sur-Chamby,46.47132,6.92896,0.3005978473672257,1,nan,nan
868,Montmollin,46.9929482,6.846883999999999,0.5196783454026668,4,nan,nan
869,Penthéréaz,46.6818033,6.6037281,0.1646432257705447,1,nan,nan
870,F-Dameraucourt,49.70840399999999,1.9262,5.684650965313328,1,nan,nan
871,F-Fontenay le Fleury,48.810638,2.046222,5.1264488120610565,2,nan,nan
872,Ménières,46.78349,6.880609199999999,0.3623263284580513,2,nan,nan
873,F-Bugeat,45.596963,1.927444,4.794452778148368,1,nan,nan
874,F-Treignac,45.535827,1.795097,4.936212121335469,3,nan,nan
875,Lavigny,46.5012496,6.404400799999999,0.2286145782008891,13,nan,nan
876,Fontaines-Grandson,46.8353261,6.6197652,0.3159203150447973,1,nan,nan
877,F-Pessac,44.80583,-0.630386,7.46213190379,2,nan,nan
878,Bussy-sur-Moudon,46.6866984,6.8113788,0.2449137458885683,1,nan,nan
879,CAN-Montréal,n,a,,1,nan,nan
880,F-Aubord,43.756755,4.312927999999999,3.6073496095892073,1,nan,nan
881,Grancy,46.5920275,6.4642847,0.1829158254599376,4,nan,nan
882,Grens,46.3931344,6.1908042,0.4592408270324506,1,nan,nan
883,L'Abergement,46.7535471,6.4879443,0.2748401448620105,1,nan,nan
884,F-Montgeron,48.703859,2.4604529,4.70901687727391,2,nan,nan
885,B-Modave,50.4423889,5.3007183,4.142570699788862,1,nan,nan
886,F-Apprieu,45.399063,5.502121,1.5915299293183296,1,nan,nan
887,Peney-le-Jorat,46.63214790000001,6.728431,0.1479907904875238,6,nan,nan
888,F-Saint Genix Sur Guiers,45.598527,5.632855,1.3591582568857865,1,nan,nan
889,D-Löhne,52.1941419,8.7220862,6.047076660732722,1,nan,nan
890,F-Villemomble,48.886727,2.505069,4.7578202061218775,1,nan,nan
891,Innerberg,46.9961738,7.306361999999999,0.8255101676915028,1,nan,nan
892,A-Fuschl am See,47.7965657,13.303364,6.792198065421622,1,nan,nan
893,USA-Reading,40.3356483,-75.9268747,82.79042731687862,1,nan,nan
894,Muttenz,47.5279292,7.6476369,1.4309377779424066,4,17709,BL
895,Lussery-Villars,46.6304666,6.5249187,0.15428731232249898,12,nan,nan
896,Neuheim,47.204778,8.5753544,2.060329913645204,2,nan,nan
897,Troinex,46.1640891,6.1450701,0.603152632488866,3,nan,nan
898,D-Genthod,46.2644048,6.1546616,0.5415394079390048,1,nan,nan
899,GB-Ashford Middlesex,51.4274516,-0.4552643,8.62088585003217,1,nan,nan
900,Fiez,46.826952,6.6235785,0.3074214849164922,5,nan,nan
901,Gingins,46.4109047,6.1785861,0.46653881690887,8,nan,nan
902,BR-Santana de Parnaíba,-23.4430047,-46.9226637,88.10734833255955,1,nan,nan
903,Grenilles,46.733335,7.050003999999999,0.4692106537778196,2,nan,nan
904,Villarzel,46.7484013,6.9129687,0.3620986156379649,1,nan,nan
905,F-Clermont Ferrand,45.77722199999999,3.087025,3.6221527783757024,1,nan,nan
906,F-Frangy,46.018716,5.928452999999999,0.8638874546851633,1,nan,nan
907,RSA-Troinex,n,a,,1,nan,nan
908,F-Francheville,45.7297871,4.7438242,2.0469805350392543,2,nan,nan
909,USA-Edina,44.8896866,-93.3499489,99.99550773980656,3,nan,nan
910,Aven,46.23642,7.27128,0.6989639835970141,1,4110,VD
911,Eysins,46.381576,6.2088848,0.4453350453492386,8,nan,nan
912,Orsières,46.0282108,7.147099499999999,0.7117315790552636,2,3179,VS
913,F-Vercel Villedieu le Cam,47.18303,6.398699,0.7032960835150565,1,nan,nan
914,Fenin,47.210467,3.412628,3.2929226825911675,2,nan,nan
915,Fétigny,46.79883840000001,6.9164261,0.3983553254386168,3,nan,nan
916,Vallamand,46.9317551,7.0390187,0.5790245830659089,1,nan,nan
917,Cartigny,46.1741622,6.0195753,0.7033940574950144,1,nan,nan
918,Granges-près-Marnand,46.76336,6.88765,0.3530015098690243,3,nan,nan
919,F-St Cloud,28.2489016,-81.2811801,89.7919577762286,2,nan,nan
920,F-Le Chesnay,48.82541500000001,2.130544,5.057875412236512,2,nan,nan
921,Le Mont-Pèlerin,46.48216,6.830859999999999,0.202095027751326,14,nan,nan
922,Le Mouret,46.7475846,7.1777862,0.5912163743597203,4,nan,nan
923,F-Groisy,46.0182659,6.171308,0.6810863568086751,1,nan,nan
924,D-Heppenheim,49.6430169,8.6675419,3.727964162321283,2,nan,nan
925,Middes,46.766666,6.950006999999999,0.4024547374863558,2,nan,nan
926,F-Puygouzon,43.8990719,2.168616,5.176068518367322,2,nan,nan
927,Verbier,46.0960814,7.2285512,0.7314099662099535,10,nan,nan
928,Luins,46.4428841,6.2736075,0.366789815288224,4,nan,nan
929,Gilly,37.002503,-83.0988974,90.23446773145183,3,nan,nan
930,Tannay,46.310046,6.173534699999999,0.5043575110315491,6,nan,nan
931,Les Paccots,46.5217146,6.9479171,0.31565042924555,5,nan,nan
932,F-Sillingy,45.946611,6.035302,0.8274977699209889,1,nan,nan
933,Cologny,46.224552,6.1827372,0.5377431453888429,8,nan,nan
934,Pringy,48.52171300000001,2.558354,4.539279845882678,3,nan,nan
935,GB-Shipley,53.835927,-1.776978,11.146450871699216,1,nan,nan
936,F-Vincennes,38.677269,-87.5286325,94.48692605093308,2,nan,nan
937,F-Le Bourget du Lac,45.649392,5.859076,1.1641259801881438,2,nan,nan
938,Montana,46.8796822,-110.3625658,116.99539315758841,2,nan,nan
939,Saint-George,37.0965278,-113.5684164,120.56948671348744,1,nan,nan
940,Brugg AG,47.48673549999999,8.2109103,1.8513082014525817,4,nan,nan
941,Onnens VD,46.8396549,6.686609799999999,0.32458179303054185,5,nan,nan
942,F-La Tronche,45.205168,5.737805,1.5899515238864363,3,nan,nan
943,F-Aix en Provence,43.529742,5.447426999999999,3.216120608656522,1,nan,nan
944,F-Bellegarde sur Valserin,46.10759900000001,5.826179,0.9053049721953378,2,nan,nan
945,Ballaigues,46.7296887,6.415923599999999,0.3015327862755231,2,nan,nan
946,Le Châble VS,46.08014,7.21048,0.7262885025702988,5,nan,nan
947,F-Herblay,48.990006,2.165493,5.104387193001764,1,nan,nan
948,F-Oyonnax,46.257773,5.655335,1.0114296978410349,2,nan,nan
949,Gals,47.0281883,7.050374,0.6583431890218046,1,nan,nan
950,Villars-Burquin,46.8472369,6.6293631,0.3275963275155128,1,nan,nan
951,Saules,47.244245,7.2185165,0.932048182322064,1,nan,nan
952,A-Wien,48.2081743,16.3738189,9.8867998473016,5,nan,nan
953,Randogne,46.3160381,7.4954414,0.8868586287234052,2,nan,nan
954,Rebeuvelier,47.3245762,7.4152297,1.1229074408360602,1,nan,nan
955,Chez-le-Bart,46.90116,6.785889999999999,0.4112727432468752,3,nan,nan
956,Holziken,47.3215574,8.0376896,1.61809905755416,1,nan,nan
957,F-Feigeres,46.10963,6.077316,0.6899978162045192,1,nan,nan
958,Jona,47.2223076,8.8327118,2.3099030145097816,3,26875,SG
959,N-Klofta,60.076581,11.1432147,14.287717615221192,1,nan,nan
960,Bellinzona,46.1946216,9.0244124,2.4141198668124595,3,18308,TI
961,ISL-Kopavogur,64.1033023,-21.8832579,33.50104819916865,1,nan,nan
962,F-Bonneville,43.4508683,-111.5455289,118.21763996570742,3,nan,nan
963,MAR-Casablanca,33.5731104,-7.589843399999999,19.23230575133933,3,nan,nan
964,GB-Reading,51.4542645,-0.9781303,9.070205631533096,1,nan,nan
965,Burgdorf,45.277123,-115.9129022,122.55147467443331,2,16228,BE
966,Puplinge,46.2105553,6.2317139,0.5059541582826317,8,nan,nan
967,Avully,46.1696093,6.0013782,0.7214982296143759,2,nan,nan
968,Zinal,46.13333300000001,7.616667,1.0574848880438914,2,nan,nan
969,F-Metz,49.1193089,6.175715599999999,2.6394418393838532,1,nan,nan
970,Le Lieu,46.6473591,6.281477199999999,0.37331848896860415,2,nan,nan
971,Bertschikon,47.5256,8.82269,2.410363715794322,1,nan,nan
972,St-Séverin,n,a,,2,nan,nan
973,CAN-Calgary,n,a,,2,nan,nan
974,Ipsach,47.1143109,7.232491,0.8449133628511996,3,nan,nan
975,F-Les Rousses,46.48434,6.061806,0.5715593562745777,10,nan,nan
976,F-Hilsprich,49.0138869,6.913380999999999,2.5100242501723664,2,nan,nan
977,F-Dole,47.09534,5.49081,1.2784184134397525,3,nan,nan
978,Levron,46.09897,7.164149999999999,0.678135181803603,3,nan,nan
979,Therwil,47.4990611,7.5532808,1.3444306890994877,3,nan,nan
980,Villarepos,46.8832682,7.0718558,0.5704807941077901,1,nan,nan
981,F-Marzy,46.98059,3.0932559,3.5689084216800104,2,nan,nan
982,St-Bathélemy,17.9,-62.833333,75.13025381948195,1,nan,nan
983,St-Gingolph,46.39082399999999,6.804826599999999,0.2153407692483988,1,nan,nan
984,F-Chaponnay,45.627527,4.935876899999999,1.9166770143178784,1,nan,nan
985,F-Jarrie,45.1124266,5.7547492,1.6584137811985409,1,nan,nan
986,Corsier GE,46.2626576,6.2250271,0.4815562703158372,5,nan,nan
987,Promasens,46.600001,6.816669,0.20114039389344548,2,nan,nan
988,Bretonnières,46.7120876,6.4743168,0.2489601781939629,3,nan,nan
989,Chippis,46.2795072,7.541926899999999,0.9408186517421614,3,nan,nan
990,F-Chens sur Leman,46.325449,6.267459,0.4132855360009704,4,nan,nan
991,Sonvilier,47.1390891,6.9647878,0.7030407447329944,5,nan,nan
992,F-La Roche sur Foron,46.067072,6.312039,0.5544186911401924,3,nan,nan
993,Sergey,46.75062,6.49966,0.26633031742895946,2,nan,nan
994,F-Geneuille,47.321678,5.969202000000001,1.0406281661084382,1,nan,nan
995,F-Moutonne,46.528372,5.55919,1.0731188170924082,1,nan,nan
996,Bruson,n,a,,1,nan,nan
997,Sugnens,46.6552,6.67183,0.1412004896089636,2,nan,nan
998,Villargiroud,46.700005,6.999995999999999,0.4095687660247176,1,nan,nan
999,F-Rivery,-30.9178625,-55.5469032,99.3117258278409,1,nan,nan
1000,Thalwil,47.2949282,8.5644799,2.0819396771045864,7,17729,ZH
1001,D-Estenfeld,49.8291603,10.005862,4.725879315142972,1,nan,nan
1002,Couvet,46.9262933,6.6324944,0.4066398600543736,3,nan,nan
1003,I-Pavia (PV),45.1847248,9.1582069,2.8569869934086047,2,nan,nan
1004,BR-Barueri,-23.5113691,-46.87294199999999,88.13144842451021,1,nan,nan
1005,F-Esserval Tartre,46.808926,6.04501,0.6546425591388104,1,nan,nan
1006,I-Urgnano (BG),45.5988028,9.6947276,3.197904272924398,2,nan,nan
1007,F-Thorens Glieres,45.996435,6.249536,0.6482634619512414,2,nan,nan
1008,Autigny,46.7366852,7.021070399999999,0.44527055372423785,1,nan,nan
1009,F-Soisy sous Montmorency,48.988506,2.299731,4.986597669208337,1,nan,nan
1010,Hermenches,46.64196219999999,6.7602436,0.17701918027074848,1,nan,nan
1011,F-Crozet,38.0695815,-78.700575,85.75021127007541,4,nan,nan
1012,Aarau Rohr,47.4031819,8.0843397,1.6997408547194053,1,nan,nan
1013,F-St Symphorien d'Ozon,45.6386619,4.866302,1.9735250656853864,1,nan,nan
1014,Givrins,46.428946,6.201877899999999,0.4398501301312753,10,nan,nan
1015,BLR-Yamno,31.0139859,78.45995549999999,73.4822539364461,1,nan,nan
1016,Aarberg,47.0420553,7.2751012,0.8283303816087423,1,4529,BE
1017,Zuchwil,47.203546,7.557985800000001,1.1509354452227196,3,nan,nan
1018,F-Bons en Chablais,46.264451,6.37031,0.365722762411376,4,nan,nan
1019,Rossinière,46.46710420000001,7.0828407,0.4536213407234928,1,nan,nan
1020,F-St Barthelemy de Beaure,30.8186759,-93.2547946,101.11353545016772,2,nan,nan
1021,GB-Dalkeith,55.89311799999999,-3.066606,13.488146586855605,1,nan,nan
1022,F-Maroilles,50.134723,3.760573999999999,4.616858773429251,1,nan,nan
1023,F-Courtelevant,47.5152829,7.079835999999999,1.091599827346602,1,nan,nan
1024,DK-Kobenhavn,55.6760968,12.5683371,10.912254861236184,1,nan,nan
1025,N-Blommenholm,n,a,,1,nan,nan
1026,Spiez,46.6884826,7.6791524,1.0604050667776972,2,12477,BE
1027,Scheuren,47.13287,7.317405600000001,0.9194784431127744,1,nan,nan
1028,Epesses,46.4913835,6.7470097,0.11816772587170354,8,nan,nan
1029,F-Toulouse,43.604652,1.444209,5.950902953632296,1,nan,nan
1030,I-Lipomo (CO),45.7954397,9.1254432,2.596224427845649,1,nan,nan
1031,Anières,46.2777904,6.224067900000001,0.4744781231751965,4,nan,nan
1032,F-Authoison,47.487976,6.147247999999999,1.083004202508662,1,nan,nan
1033,Molondin,46.7603344,6.749057,0.2675176720401298,1,nan,nan
1034,Grône,46.2519956,7.464367699999999,0.8740833344280714,3,nan,nan
1035,Bullet,n,a,,3,nan,nan
1036,F-Nangy,46.153703,6.308034,0.4889283761069789,4,nan,nan
1037,Haute-Nendaz,46.1834441,7.2942353,0.7424488653772506,4,nan,nan
1038,F-Giez,45.751988,6.246100999999999,0.8593249923119951,4,nan,nan
1039,Marsens,46.6558757,7.0644164,0.4531049108339498,4,nan,nan
1040,F-Lons le Saunier,46.671361,5.550796,1.0920661757727916,1,nan,nan
1041,Pratteln,47.5183198,7.6919889,1.4561357490618612,2,16046,BL
1042,Cheseaux-Noréaz,46.7820058,6.6719386,0.26533386027104,2,nan,nan
1043,Les Hauts-Geneveys,47.0475296,6.872341599999999,0.5799016447661187,2,nan,nan
1044,Goumoens-la-Ville,46.6579503,6.6048861,0.14098251342465035,2,nan,nan
1045,F-Seine Port,48.558093,2.549623,4.5632521170520945,1,nan,nan
1046,F-Pirey,47.261547,5.963888,0.9985714838084528,2,nan,nan
1047,CAN-Sherbrooke,n,a,,1,nan,nan
1048,Chamblon,46.7782322,6.604276599999999,0.2600899169593674,4,nan,nan
1049,Le Sépey,46.36063,7.05226,0.4490848669592523,3,nan,nan
1050,CZ-Teplice,50.6444579,13.835284,8.30044414727138,1,nan,nan
1051,F-Estrees St Denis,49.426325,2.6396609,4.9385922876937824,1,nan,nan
1052,Môtier (Vully),46.9503685,7.076155399999999,0.6185035498273272,1,nan,nan
1053,Birsfelden,47.5516505,7.627249900000001,1.4335257387160023,3,10424,BL
1054,Maisprach,47.5238529,7.8468307,1.5759333329629333,1,nan,nan
1055,E-Cerdanyola del Valles,41.490047,2.1397612,6.743857013014963,2,nan,nan
1056,L-Eischen,49.68555070000001,5.8798793,3.254074670729409,1,nan,nan
1057,J-Yamato-shi,35.4875124,139.4579498,133.28303886229418,1,nan,nan
1058,Flims Dorf,46.83652,9.2845,2.671087852649144,1,nan,nan
1059,Opfikon,47.4346801,8.567109799999999,2.140295674310567,1,18482,ZH
1060,F-Messery,46.351234,6.292793,0.37896183180421983,3,nan,nan
1061,Cronay,46.7571978,6.6968245,0.24615876781805185,2,nan,nan
1062,La Praz,46.6674312,6.4271565,0.25280662824163025,2,nan,nan
1063,F-Labergement Sainte Mari,46.774381,6.282316,0.4328467177546929,4,nan,nan
1064,F-Le Cannet,43.57655099999999,7.019019999999999,2.9684044970518864,1,nan,nan
1065,F-Saint Julien En Genevoi,46.144516,6.081338,0.6665267878183184,1,nan,nan
1066,Les Diablerets,46.351389,7.158055999999999,0.5520509799130957,2,nan,nan
1067,L-Mamer,49.6294233,6.0211741,3.1692444783343148,1,nan,nan
1068,F-Caen,49.182863,-0.370679,7.492264487960633,1,nan,nan
1069,F-Cognin,45.560286,5.89154,1.2120527917264199,1,nan,nan
1070,F-St Parize le Chatel,46.853834,3.176146,3.4722461335007644,1,nan,nan
1071,F-Morzine,46.179192,6.708877,0.34897298536592714,2,nan,nan
1072,Derendingen,47.1952433,7.585593099999999,1.1684348626569363,1,nan,nan
1073,Lausen,47.4729163,7.759395499999999,1.4761823038406392,2,nan,nan
1074,Avenches,46.8806009,7.0427075,0.5465703760812236,5,4110,VD
1075,La Plaine,47.0680369,-0.635103,7.28803705346457,2,nan,nan
1076,F-Carquefou,47.29624099999999,-1.486812,8.156140991771133,1,nan,nan
1077,F-Labergement sainte mari,46.774381,6.282316,0.4328467177546929,1,nan,nan
1078,GB-Harpenden,51.81845999999999,-0.358953,8.772376924214957,1,nan,nan
1079,Maracon,46.55128999999999,6.87208,0.2418844218543428,3,nan,nan
1080,Essertines-sur-Yverdon,46.7155103,6.6394087,0.1959867307047356,3,nan,nan
1081,Ostermundigen,46.9577083,7.487306900000001,0.9607155114420162,8,16788,BE
1082,F-Saint Jean D'Aulps,46.234581,6.655653999999999,0.2860296885160857,1,nan,nan
1083,St-Luc,46.2212076,7.5959602,1.0088420112787977,3,nan,nan
1084,F-St Blaise du Buis,45.376906,5.517283,1.5965824253224157,1,nan,nan
1085,THA-Suan Luang Bangkok,13.7354311,100.6408235,99.56110048747387,2,nan,nan
1086,Chigny,46.5198495,6.4770127,0.15526082371445102,5,nan,nan
1087,S-Västers,n,a,,1,nan,nan
1088,F-Habere Poche,46.248468,6.471481,0.31527094903908753,3,nan,nan
1089,NL-Ootmarsum,52.4076329,6.897314,5.893941629713751,4,nan,nan
1090,Bülach,47.5160671,8.5419603,2.1540065269856017,1,19342,ZH
1091,GB-Bristol,51.454513,-2.58791,10.457754071232305,1,nan,nan
1092,GB-Church Brampton,52.28498399999999,-0.9459139999999999,9.521972487029613,1,nan,nan
1093,F-L'Union,43.65719199999999,1.484186,5.8903726297256505,1,nan,nan
